step,train_loss,epoch,val_loss
243,9353.65625,0,
245,11715.76171875,0,
247,10661.755859375,0,
249,12579.08203125,0,
251,11194.43359375,0,
253,9694.3076171875,0,
255,9882.1943359375,0,
257,10097.5546875,0,
259,13050.904296875,0,
261,16411.77734375,0,
263,14825.08203125,0,
265,10853.681640625,0,
267,11984.5517578125,0,
269,9393.701171875,0,
271,10122.8896484375,0,
273,14197.8095703125,0,
275,11035.65234375,0,
277,12086.37890625,0,
279,15091.796875,0,
281,13900.77734375,0,
283,9909.390625,0,
285,11858.8642578125,0,
287,13889.1787109375,0,
289,8790.4453125,0,
291,9827.005859375,0,
293,13523.5029296875,0,
295,12817.3681640625,0,
297,10263.95703125,0,
299,9024.9765625,0,
301,11769.638671875,0,
303,9513.5322265625,0,
305,13595.1376953125,0,
307,10552.0537109375,0,
309,10308.228515625,0,
311,8835.720703125,0,
313,12653.474609375,0,
315,11999.04296875,0,
317,9672.712890625,0,
319,9259.958984375,0,
321,14070.267578125,0,
323,9203.73046875,0,
325,11460.044921875,0,
327,9371.88671875,0,
329,9815.19921875,0,
331,12109.728515625,0,
333,9207.25390625,0,
335,10130.4677734375,0,
337,13362.125,0,
339,10865.224609375,0,
341,13473.984375,0,
343,13685.3203125,0,
345,13056.26171875,0,
347,10948.1611328125,0,
349,9322.25390625,0,
351,10018.9375,0,
353,9992.494140625,0,
355,11407.4140625,0,
357,10580.66796875,0,
359,12170.83984375,0,
361,14362.73828125,0,
363,11327.373046875,0,
365,9621.923828125,0,
367,8956.8359375,0,
369,9336.6552734375,0,
371,10548.712890625,0,
373,11451.119140625,0,
375,11723.646484375,0,
377,11585.078125,0,
379,12162.98828125,0,
381,13826.099609375,0,
383,10398.40625,0,
384,,0,10385.7158203125
385,9978.455078125,1,
387,10685.7109375,1,
389,11294.181640625,1,
391,11180.765625,1,
393,8310.5615234375,1,
395,9198.310546875,1,
397,9965.37890625,1,
399,11216.033203125,1,
401,10420.1669921875,1,
403,12851.9375,1,
405,10656.93359375,1,
407,10118.478515625,1,
409,10098.6298828125,1,
411,8777.4677734375,1,
413,11287.78125,1,
415,8781.494140625,1,
417,9661.9453125,1,
419,9806.4248046875,1,
421,11020.095703125,1,
423,9746.341796875,1,
425,12081.935546875,1,
427,7867.580078125,1,
429,9544.1640625,1,
431,10965.142578125,1,
433,9172.263671875,1,
435,8589.904296875,1,
437,9067.5947265625,1,
439,8684.4189453125,1,
441,9915.1298828125,1,
443,8827.15234375,1,
445,7721.8046875,1,
447,9200.3515625,1,
449,13405.0341796875,1,
451,12700.3046875,1,
453,9309.2666015625,1,
455,9629.130859375,1,
457,7386.1513671875,1,
459,9601.5009765625,1,
461,8155.013671875,1,
463,7321.505859375,1,
465,12393.51953125,1,
467,10987.9306640625,1,
469,9031.26171875,1,
471,10327.3427734375,1,
473,8518.634765625,1,
475,9557.5859375,1,
477,8651.396484375,1,
479,7875.7177734375,1,
481,10467.712890625,1,
483,10831.3251953125,1,
485,9616.10546875,1,
487,13126.9931640625,1,
489,9002.5546875,1,
491,6552.47412109375,1,
493,9344.265625,1,
495,9474.06640625,1,
497,8278.17578125,1,
499,9995.66015625,1,
501,9731.11328125,1,
503,9322.517578125,1,
505,9867.8779296875,1,
507,7775.11328125,1,
509,9546.0595703125,1,
511,6961.1865234375,1,
513,10789.685546875,1,
515,8727.2353515625,1,
517,10853.501953125,1,
519,9759.9599609375,1,
521,11135.74609375,1,
523,9523.36328125,1,
525,8474.7109375,1,
527,8372.1162109375,1,
529,8426.1171875,1,
531,10578.7666015625,1,
533,8310.81640625,1,
535,7939.111328125,1,
537,8837.8037109375,1,
539,10034.8671875,1,
541,7871.13671875,1,
543,9123.9326171875,1,
545,10694.818359375,1,
547,9618.6171875,1,
549,8779.013671875,1,
551,8444.3203125,1,
553,7947.69091796875,1,
555,9747.142578125,1,
557,10539.3623046875,1,
559,9414.111328125,1,
561,7366.57177734375,1,
563,9244.8671875,1,
565,11176.23046875,1,
567,8193.11328125,1,
569,8656.150390625,1,
571,8147.828125,1,
573,10786.7900390625,1,
575,8793.505859375,1,
577,9879.1962890625,1,
579,12320.623046875,1,
581,8591.166015625,1,
583,10491.703125,1,
585,9772.787109375,1,
587,9755.177734375,1,
589,8852.6435546875,1,
591,7877.54052734375,1,
593,9099.0,1,
595,10429.28515625,1,
597,10558.3720703125,1,
599,9014.4404296875,1,
601,8318.228515625,1,
603,7946.55859375,1,
605,8226.939453125,1,
607,9679.12890625,1,
609,10272.1865234375,1,
611,9331.7578125,1,
613,10215.4287109375,1,
615,9292.333984375,1,
617,8807.673828125,1,
619,9250.384765625,1,
621,9445.95703125,1,
623,9127.43359375,1,
625,9639.5673828125,1,
627,6954.38037109375,1,
629,9383.390625,1,
631,9361.2705078125,1,
633,8000.45703125,1,
635,7492.48046875,1,
637,8015.5498046875,1,
639,8741.140625,1,
641,8977.267578125,1,
643,8408.427734375,1,
645,7403.1923828125,1,
647,7342.837890625,1,
649,9297.2109375,1,
651,7219.8427734375,1,
653,8585.97265625,1,
655,8569.2109375,1,
657,7091.6650390625,1,
659,9558.12109375,1,
661,8632.265625,1,
663,7500.5107421875,1,
665,8288.51953125,1,
667,9622.6875,1,
669,11079.9345703125,1,
671,7966.4658203125,1,
673,9422.9765625,1,
675,9615.2421875,1,
677,7836.0908203125,1,
679,7543.0625,1,
681,8152.373046875,1,
683,9189.31640625,1,
685,7253.5322265625,1,
687,7215.05419921875,1,
689,7435.91748046875,1,
691,8544.7451171875,1,
693,10724.0,1,
695,8809.8974609375,1,
697,10473.515625,1,
699,8014.73779296875,1,
701,8671.0771484375,1,
703,8489.6025390625,1,
705,7618.96484375,1,
707,8368.640625,1,
709,7743.74267578125,1,
711,8723.94140625,1,
713,6795.38720703125,1,
715,9983.1650390625,1,
717,7187.90234375,1,
719,7132.7470703125,1,
721,7397.8447265625,1,
723,7085.03076171875,1,
725,9042.984375,1,
727,7292.5615234375,1,
729,7423.1875,1,
731,8351.912109375,1,
733,7743.9609375,1,
735,6405.77734375,1,
737,8988.8056640625,1,
739,8990.9013671875,1,
741,10718.474609375,1,
743,8860.0625,1,
745,9383.634765625,1,
747,7040.83203125,1,
749,7737.99609375,1,
751,6993.767578125,1,
753,6395.0849609375,1,
755,8468.021484375,1,
757,8179.72265625,1,
759,8260.423828125,1,
761,7842.2021484375,1,
763,8119.96728515625,1,
765,7519.29541015625,1,
767,9752.912109375,1,
769,8376.1220703125,1,
769,,1,7880.30029296875
771,8762.646484375,2,
773,7794.51953125,2,
775,7215.1181640625,2,
777,9213.3671875,2,
779,8075.9765625,2,
781,8457.96484375,2,
783,7322.61474609375,2,
785,7290.939453125,2,
787,7969.68896484375,2,
789,6670.9599609375,2,
791,7938.2900390625,2,
793,10006.513671875,2,
795,9301.26953125,2,
797,8466.5224609375,2,
799,7741.3583984375,2,
801,8279.36328125,2,
803,6040.423828125,2,
805,8782.23828125,2,
807,8853.330078125,2,
809,8290.9375,2,
811,7017.927734375,2,
813,8173.30078125,2,
815,7797.734375,2,
817,9902.974609375,2,
819,11126.705078125,2,
821,8696.0,2,
823,7975.63427734375,2,
825,8581.8740234375,2,
827,10072.6201171875,2,
829,6849.98779296875,2,
831,7458.435546875,2,
833,7251.51123046875,2,
835,8042.9462890625,2,
837,7480.64892578125,2,
839,7934.095703125,2,
841,7210.44921875,2,
843,10408.81640625,2,
845,12092.0625,2,
847,8002.71875,2,
849,8388.91015625,2,
851,7535.7587890625,2,
853,8188.22705078125,2,
855,7198.46875,2,
857,9537.6845703125,2,
859,6824.03955078125,2,
861,8259.0712890625,2,
863,8512.939453125,2,
865,6651.80078125,2,
867,7848.5810546875,2,
869,7114.2216796875,2,
871,9313.2646484375,2,
873,9497.751953125,2,
875,8912.5185546875,2,
877,8011.73779296875,2,
879,8209.87109375,2,
881,6944.16650390625,2,
883,7867.255859375,2,
885,8653.96875,2,
887,9855.400390625,2,
889,9540.830078125,2,
891,7014.109375,2,
893,6443.01904296875,2,
895,8011.38525390625,2,
897,8811.146484375,2,
899,9027.25,2,
901,6216.8046875,2,
903,7785.29052734375,2,
905,8161.6708984375,2,
907,7417.087890625,2,
909,6184.38671875,2,
911,6731.6904296875,2,
913,7718.5712890625,2,
915,7848.216796875,2,
917,6530.0244140625,2,
919,8026.07568359375,2,
921,7911.875,2,
923,8991.291015625,2,
925,6870.4716796875,2,
927,7069.4501953125,2,
929,6084.89501953125,2,
931,6154.94921875,2,
933,10137.853515625,2,
935,7071.2490234375,2,
937,6993.890625,2,
939,6618.693359375,2,
941,7989.74560546875,2,
943,8071.1640625,2,
945,8143.73876953125,2,
947,6543.7578125,2,
949,6425.5908203125,2,
951,7435.36962890625,2,
953,6499.15576171875,2,
955,7238.5283203125,2,
957,7284.4453125,2,
959,8353.6953125,2,
961,7492.3271484375,2,
963,7946.673828125,2,
965,7064.3203125,2,
967,8098.79296875,2,
969,9521.611328125,2,
971,6564.1181640625,2,
973,7759.1474609375,2,
975,7351.49951171875,2,
977,7808.8916015625,2,
979,9796.6015625,2,
981,7043.8095703125,2,
983,6308.2177734375,2,
985,7933.478515625,2,
987,7678.466796875,2,
989,5640.115234375,2,
991,6571.7314453125,2,
993,6792.3203125,2,
995,7757.97265625,2,
997,9613.705078125,2,
999,8898.8896484375,2,
1001,8878.7939453125,2,
1003,6563.576171875,2,
1005,6493.9814453125,2,
1007,6900.267578125,2,
1009,7291.931640625,2,
1011,7274.158203125,2,
1013,8532.181640625,2,
1015,9091.8359375,2,
1017,7683.322265625,2,
1019,7772.5966796875,2,
1021,8048.7607421875,2,
1023,9155.802734375,2,
1025,7451.83740234375,2,
1027,7529.43603515625,2,
1029,7770.6865234375,2,
1031,7819.43310546875,2,
1033,8951.3251953125,2,
1035,7177.18896484375,2,
1037,7642.890625,2,
1039,6608.6748046875,2,
1041,7044.638671875,2,
1043,8565.509765625,2,
1045,5487.1494140625,2,
1047,8259.923828125,2,
1049,6904.5791015625,2,
1051,7468.392578125,2,
1053,5727.357421875,2,
1055,6625.1669921875,2,
1057,6775.9638671875,2,
1059,7580.138671875,2,
1061,8420.740234375,2,
1063,11653.8544921875,2,
1065,7705.52880859375,2,
1067,8163.9150390625,2,
1069,5828.9697265625,2,
1071,7084.607421875,2,
1073,6584.6923828125,2,
1075,7126.37890625,2,
1077,6606.32421875,2,
1079,6250.6845703125,2,
1081,5759.109375,2,
1083,6494.166015625,2,
1085,7925.02099609375,2,
1087,7398.2314453125,2,
1089,8581.4580078125,2,
1091,8528.52734375,2,
1093,8366.984375,2,
1095,8577.681640625,2,
1097,8296.859375,2,
1099,6916.6279296875,2,
1101,7286.7744140625,2,
1103,7382.48291015625,2,
1105,9001.03125,2,
1107,7600.2509765625,2,
1109,7524.2373046875,2,
1111,6955.88916015625,2,
1113,7374.87109375,2,
1115,6534.39453125,2,
1117,7951.2421875,2,
1119,7240.4765625,2,
1121,6658.43798828125,2,
1123,8676.3583984375,2,
1125,8167.05615234375,2,
1127,8169.3046875,2,
1129,8999.7783203125,2,
1131,8991.283203125,2,
1133,6234.45263671875,2,
1135,6730.1142578125,2,
1137,5870.185546875,2,
1139,7708.92578125,2,
1141,9247.8671875,2,
1143,7856.98486328125,2,
1145,7773.435546875,2,
1147,7566.48828125,2,
1149,8263.201171875,2,
1151,7232.5810546875,2,
1153,9835.08984375,2,
1154,,2,7339.7841796875
1155,8346.498046875,3,
1157,8229.40234375,3,
1159,7333.77099609375,3,
1161,7373.46337890625,3,
1163,7035.87451171875,3,
1165,8785.572265625,3,
1167,7670.263671875,3,
1169,7263.94775390625,3,
1171,7098.828125,3,
1173,7874.47314453125,3,
1175,7429.78759765625,3,
1177,7054.5205078125,3,
1179,6626.09521484375,3,
1181,6834.99609375,3,
1183,7796.91796875,3,
1185,7060.5498046875,3,
1187,6191.9560546875,3,
1189,6867.181640625,3,
1191,7754.787109375,3,
1193,7556.3388671875,3,
1195,6567.896484375,3,
1197,7239.787109375,3,
1199,6762.82421875,3,
1201,8781.888671875,3,
1203,7077.0654296875,3,
1205,6400.814453125,3,
1207,8640.501953125,3,
1209,6445.83154296875,3,
1211,6285.9091796875,3,
1213,6933.53662109375,3,
1215,6540.22216796875,3,
1217,7390.833984375,3,
1219,7688.62109375,3,
1221,6436.265625,3,
1223,5679.1572265625,3,
1225,8395.498046875,3,
1227,6891.2421875,3,
1229,7642.60498046875,3,
1231,6196.8896484375,3,
1233,6447.1611328125,3,
1235,7940.88525390625,3,
1237,6814.423828125,3,
1239,6172.16943359375,3,
1241,8712.580078125,3,
1243,6531.861328125,3,
1245,6548.3857421875,3,
1247,7977.96044921875,3,
1249,7984.6650390625,3,
1251,6109.416015625,3,
1253,7519.7568359375,3,
1255,8937.9384765625,3,
1257,7146.21044921875,3,
1259,5251.2890625,3,
1261,5850.568359375,3,
1263,7634.91796875,3,
1265,8203.09765625,3,
1267,7559.390625,3,
1269,6142.29296875,3,
1271,6448.1552734375,3,
1273,6883.4345703125,3,
1275,6833.5419921875,3,
1277,8280.267578125,3,
1279,7160.10546875,3,
1281,6763.2626953125,3,
1283,7625.42529296875,3,
1285,7441.30029296875,3,
1287,6900.6474609375,3,
1289,7806.4873046875,3,
1291,7405.359375,3,
1293,6011.208984375,3,
1295,7871.666015625,3,
1297,6494.0205078125,3,
1299,7913.55908203125,3,
1301,8380.44140625,3,
1303,7341.919921875,3,
1305,5961.3818359375,3,
1307,8140.09423828125,3,
1309,6824.5634765625,3,
1311,8057.59423828125,3,
1313,8442.4580078125,3,
1315,7132.4130859375,3,
1317,6067.0107421875,3,
1319,6940.86328125,3,
1321,8293.0986328125,3,
1323,5941.431640625,3,
1325,5917.9716796875,3,
1327,6337.451171875,3,
1329,6904.6640625,3,
1331,8040.29296875,3,
1333,7894.5830078125,3,
1335,7991.0517578125,3,
1337,7318.1630859375,3,
1339,6286.6640625,3,
1341,7654.3388671875,3,
1343,6567.14794921875,3,
1345,8507.5341796875,3,
1347,8179.71533203125,3,
1349,7609.2861328125,3,
1351,6884.892578125,3,
1353,6560.95703125,3,
1355,6633.67822265625,3,
1357,6112.86572265625,3,
1359,7393.251953125,3,
1361,7470.7392578125,3,
1363,9097.3486328125,3,
1365,8584.87109375,3,
1367,7364.85546875,3,
1369,5743.1484375,3,
1371,6692.87548828125,3,
1373,6230.134765625,3,
1375,6360.6552734375,3,
1377,7637.06640625,3,
1379,5792.3056640625,3,
1381,9619.84765625,3,
1383,5711.7666015625,3,
1385,7350.6650390625,3,
1387,6417.7802734375,3,
1389,6515.6376953125,3,
1391,7861.7158203125,3,
1393,6577.8349609375,3,
1395,9028.212890625,3,
1397,6730.55908203125,3,
1399,7567.5869140625,3,
1401,8469.01953125,3,
1403,9052.033203125,3,
1405,6964.03515625,3,
1407,5898.3994140625,3,
1409,7823.1142578125,3,
1411,7462.4619140625,3,
1413,6737.0283203125,3,
1415,6231.2919921875,3,
1417,5853.65234375,3,
1419,7553.34912109375,3,
1421,6751.28955078125,3,
1423,5757.083984375,3,
1425,7312.23974609375,3,
1427,5786.546875,3,
1429,6907.8681640625,3,
1431,5525.3232421875,3,
1433,6191.5615234375,3,
1435,7824.86279296875,3,
1437,7839.6220703125,3,
1439,7471.7490234375,3,
1441,5780.50390625,3,
1443,8370.623046875,3,
1445,5729.7646484375,3,
1447,7523.57666015625,3,
1449,6302.904296875,3,
1451,5398.5166015625,3,
1453,6862.826171875,3,
1455,7171.732421875,3,
1457,6077.044921875,3,
1459,6336.021484375,3,
1461,5761.6689453125,3,
1463,7154.6015625,3,
1465,7559.13818359375,3,
1467,6423.3701171875,3,
1469,5943.388671875,3,
1471,6394.90625,3,
1473,7716.77490234375,3,
1475,6055.5048828125,3,
1477,6922.4921875,3,
1479,8596.357421875,3,
1481,6023.865234375,3,
1483,8079.53466796875,3,
1485,6103.533203125,3,
1487,6570.36669921875,3,
1489,6378.10107421875,3,
1491,7137.6005859375,3,
1493,5844.04443359375,3,
1495,7292.16064453125,3,
1497,6646.93408203125,3,
1499,6900.169921875,3,
1501,6718.0439453125,3,
1503,5905.5693359375,3,
1505,8289.2109375,3,
1507,7656.40234375,3,
1509,7039.1123046875,3,
1511,6226.9228515625,3,
1513,6447.06201171875,3,
1515,9179.3798828125,3,
1517,7252.08203125,3,
1519,7125.2275390625,3,
1521,6044.1748046875,3,
1523,7777.81396484375,3,
1525,6460.41015625,3,
1527,7600.07958984375,3,
1529,7780.06005859375,3,
1531,8129.73291015625,3,
1533,6737.63818359375,3,
1535,7454.26025390625,3,
1537,8119.9072265625,3,
1539,7706.564453125,3,
1539,,3,6777.6748046875
1541,5386.4775390625,4,
1543,6966.94970703125,4,
1545,6605.23046875,4,
1547,8548.83984375,4,
1549,7066.97265625,4,
1551,7695.72119140625,4,
1553,7002.775390625,4,
1555,6703.27099609375,4,
1557,6513.23388671875,4,
1559,7923.9892578125,4,
1561,7794.6103515625,4,
1563,6586.76220703125,4,
1565,6682.86376953125,4,
1567,6909.701171875,4,
1569,9222.8857421875,4,
1571,7558.12548828125,4,
1573,6448.1083984375,4,
1575,5646.66357421875,4,
1577,5702.0166015625,4,
1579,8556.27734375,4,
1581,7248.396484375,4,
1583,5833.9296875,4,
1585,7460.85546875,4,
1587,6911.1494140625,4,
1589,6337.15478515625,4,
1591,7614.51953125,4,
1593,5865.68798828125,4,
1595,8524.6240234375,4,
1597,5739.7998046875,4,
1599,7829.6083984375,4,
1601,7223.265625,4,
1603,6644.84765625,4,
1605,7939.11279296875,4,
1607,6761.763671875,4,
1609,6051.57470703125,4,
1611,6802.66796875,4,
1613,5520.2451171875,4,
1615,7366.3720703125,4,
1617,5322.4208984375,4,
1619,7055.28076171875,4,
1621,6738.265625,4,
1623,8001.5126953125,4,
1625,6035.00390625,4,
1627,5716.91162109375,4,
1629,8708.1259765625,4,
1631,8656.3212890625,4,
1633,6196.783203125,4,
1635,6086.32666015625,4,
1637,7152.6572265625,4,
1639,5673.2138671875,4,
1641,8727.8447265625,4,
1643,7389.85205078125,4,
1645,6196.099609375,4,
1647,7627.486328125,4,
1649,7280.16162109375,4,
1651,7381.3857421875,4,
1653,4997.845703125,4,
1655,6173.84375,4,
1657,6846.33984375,4,
1659,7099.4501953125,4,
1661,7329.8994140625,4,
1663,7881.888671875,4,
1665,7509.423828125,4,
1667,6218.10546875,4,
1669,7342.80908203125,4,
1671,7520.15087890625,4,
1673,6737.16796875,4,
1675,7209.8359375,4,
1677,9181.1171875,4,
1679,10708.2822265625,4,
1681,5703.20556640625,4,
1683,6671.10009765625,4,
1685,6436.16064453125,4,
1687,6902.05029296875,4,
1689,7858.119140625,4,
1691,7525.28125,4,
1693,5861.09423828125,4,
1695,6227.76220703125,4,
1697,6779.2900390625,4,
1699,6667.5,4,
1701,6098.2060546875,4,
1703,6855.806640625,4,
1705,6856.3505859375,4,
1707,6791.376953125,4,
1709,6097.8759765625,4,
1711,7607.666015625,4,
1713,8427.6328125,4,
1715,7273.4912109375,4,
1717,7052.7041015625,4,
1719,6437.650390625,4,
1721,6434.8330078125,4,
1723,7229.6904296875,4,
1725,7396.7109375,4,
1727,8875.607421875,4,
1729,7063.64697265625,4,
1731,6706.86083984375,4,
1733,8086.384765625,4,
1735,7338.84130859375,4,
1737,6549.8544921875,4,
1739,7002.42919921875,4,
1741,5923.263671875,4,
1743,7695.49951171875,4,
1745,7632.119140625,4,
1747,7393.37646484375,4,
1749,7881.1689453125,4,
1751,6692.783203125,4,
1753,6797.5263671875,4,
1755,6391.6806640625,4,
1757,5569.45703125,4,
1759,6844.6787109375,4,
1761,7368.70703125,4,
1763,7507.26171875,4,
1765,6076.19189453125,4,
1767,6006.3134765625,4,
1769,5288.5927734375,4,
1771,7216.4326171875,4,
1773,5883.2724609375,4,
1775,5918.28173828125,4,
1777,7680.0166015625,4,
1779,5974.0703125,4,
1781,5984.1171875,4,
1783,6020.9453125,4,
1785,5944.5537109375,4,
1787,7293.3056640625,4,
1789,5692.1376953125,4,
1791,6280.6982421875,4,
1793,7754.541015625,4,
1795,6691.26904296875,4,
1797,6332.662109375,4,
1799,6830.021484375,4,
1801,7332.2783203125,4,
1803,6877.556640625,4,
1805,7304.1953125,4,
1807,5967.224609375,4,
1809,7733.10009765625,4,
1811,6712.845703125,4,
1813,6067.15625,4,
1815,7130.2548828125,4,
1817,6000.2314453125,4,
1819,5509.34765625,4,
1821,7024.197265625,4,
1823,6509.0537109375,4,
1825,5693.92919921875,4,
1827,8167.5634765625,4,
1829,5493.265625,4,
1831,6857.5205078125,4,
1833,6442.60546875,4,
1835,5754.65625,4,
1837,6464.541015625,4,
1839,7311.2119140625,4,
1841,7350.1337890625,4,
1843,6951.515625,4,
1845,7904.896484375,4,
1847,6237.552734375,4,
1849,9569.01953125,4,
1851,6044.68505859375,4,
1853,6480.501953125,4,
1855,7100.14892578125,4,
1857,8256.78515625,4,
1859,5486.9248046875,4,
1861,5753.55615234375,4,
1863,7203.416015625,4,
1865,7523.515625,4,
1867,6514.6845703125,4,
1869,6088.138671875,4,
1871,7887.10595703125,4,
1873,7035.55078125,4,
1875,5741.4765625,4,
1877,7020.46142578125,4,
1879,7191.86962890625,4,
1881,5437.07861328125,4,
1883,5790.86181640625,4,
1885,6223.341796875,4,
1887,6522.861328125,4,
1889,7911.482421875,4,
1891,5451.326171875,4,
1893,7033.634765625,4,
1895,7039.4013671875,4,
1897,6087.85546875,4,
1899,5454.8974609375,4,
1901,6925.33203125,4,
1903,7191.09765625,4,
1905,6441.9013671875,4,
1907,6341.9697265625,4,
1909,8573.466796875,4,
1911,7237.60986328125,4,
1913,6357.3232421875,4,
1915,6460.5478515625,4,
1917,7992.9677734375,4,
1919,6163.59130859375,4,
1921,5315.23046875,4,
1923,6255.640625,4,
1924,,4,6643.07666015625
1925,6487.248046875,5,
1927,7662.9833984375,5,
1929,8233.58203125,5,
1931,6025.794921875,5,
1933,7222.76611328125,5,
1935,6161.6923828125,5,
1937,5791.2568359375,5,
1939,6622.53076171875,5,
1941,6830.3154296875,5,
1943,6982.22509765625,5,
1945,6618.82470703125,5,
1947,6286.1083984375,5,
1949,5745.0478515625,5,
1951,7846.2763671875,5,
1953,6957.3232421875,5,
1955,7127.32470703125,5,
1957,7167.1875,5,
1959,5450.7998046875,5,
1961,7704.5419921875,5,
1963,6620.7822265625,5,
1965,6099.3564453125,5,
1967,5982.1728515625,5,
1969,5889.96240234375,5,
1971,6772.21142578125,5,
1973,6993.25439453125,5,
1975,6537.744140625,5,
1977,6081.05712890625,5,
1979,4430.708984375,5,
1981,5784.4267578125,5,
1983,6617.6494140625,5,
1985,5812.189453125,5,
1987,6010.5908203125,5,
1989,7654.73046875,5,
1991,7712.2275390625,5,
1993,5977.3740234375,5,
1995,5692.8671875,5,
1997,6310.26025390625,5,
1999,8197.22265625,5,
2001,7185.76513671875,5,
2003,6040.6552734375,5,
2005,6584.0908203125,5,
2007,5236.65869140625,5,
2009,7051.9052734375,5,
2011,5991.77734375,5,
2013,6259.1728515625,5,
2015,8092.79638671875,5,
2017,5394.982421875,5,
2019,6598.78662109375,5,
2021,5950.8203125,5,
2023,5956.2109375,5,
2025,6205.94091796875,5,
2027,6432.10693359375,5,
2029,6731.7451171875,5,
2031,5791.89501953125,5,
2033,8006.951171875,5,
2035,7599.89306640625,5,
2037,6396.021484375,5,
2039,5732.1240234375,5,
2041,7182.59765625,5,
2043,7567.5126953125,5,
2045,6892.9912109375,5,
2047,5867.5390625,5,
2049,7627.3349609375,5,
2051,5812.85888671875,5,
2053,5768.4248046875,5,
2055,6980.09765625,5,
2057,6757.95263671875,5,
2059,6522.1083984375,5,
2061,6784.0087890625,5,
2063,5564.044921875,5,
2065,7009.1328125,5,
2067,7229.298828125,5,
2069,7556.671875,5,
2071,7508.5244140625,5,
2073,5587.21875,5,
2075,7540.39013671875,5,
2077,7436.5712890625,5,
2079,5956.5751953125,5,
2081,7540.3544921875,5,
2083,7635.88818359375,5,
2085,6744.82177734375,5,
2087,7659.3291015625,5,
2089,6272.892578125,5,
2091,7194.9521484375,5,
2093,8507.2861328125,5,
2095,5753.98291015625,5,
2097,6776.27685546875,5,
2099,6322.4208984375,5,
2101,7006.9189453125,5,
2103,6102.1572265625,5,
2105,7322.33203125,5,
2107,5772.7177734375,5,
2109,7063.3720703125,5,
2111,6534.77685546875,5,
2113,6569.935546875,5,
2115,5614.3984375,5,
2117,7006.10888671875,5,
2119,8046.77001953125,5,
2121,6255.80908203125,5,
2123,6333.294921875,5,
2125,6148.439453125,5,
2127,5923.8505859375,5,
2129,5729.18798828125,5,
2131,7146.052734375,5,
2133,7005.255859375,5,
2135,8125.966796875,5,
2137,5921.6044921875,5,
2139,6115.359375,5,
2141,6085.564453125,5,
2143,5727.78515625,5,
2145,5961.8017578125,5,
2147,6258.4736328125,5,
2149,7834.7353515625,5,
