epoch,train_loss,step,val_loss
0,9390.4873046875,307,
0,10283.0908203125,309,
0,8339.0224609375,311,
0,10962.5517578125,313,
0,10856.41796875,315,
0,9547.0732421875,317,
0,10003.892578125,319,
0,13172.314453125,321,
0,10678.7158203125,323,
0,11730.7958984375,325,
0,9087.8330078125,327,
0,12786.41015625,329,
0,10638.83984375,331,
0,8468.361328125,333,
0,10205.8828125,335,
0,12753.185546875,337,
0,10309.607421875,339,
0,11453.8544921875,341,
0,11475.5498046875,343,
0,10676.279296875,345,
0,10134.66796875,347,
0,8705.837890625,349,
0,9918.4140625,351,
0,9797.66796875,353,
0,10329.796875,355,
0,10135.630859375,357,
0,11536.587890625,359,
0,12415.712890625,361,
0,10512.2109375,363,
0,9470.4658203125,365,
0,9970.431640625,367,
0,9599.7587890625,369,
0,10764.890625,371,
0,11653.232421875,373,
0,10753.84375,375,
0,10849.7470703125,377,
0,10742.0439453125,379,
0,12291.068359375,381,
0,9967.9013671875,383,
0,,384,9878.638671875
1,9909.890625,385,
1,9496.720703125,387,
1,11395.72265625,389,
1,11377.4619140625,391,
1,7687.19189453125,393,
1,9858.5,395,
1,10121.875,397,
1,11172.1025390625,399,
1,8764.31640625,401,
1,11726.876953125,403,
1,11112.5185546875,405,
1,10606.375,407,
1,9884.6982421875,409,
1,9208.0546875,411,
1,9780.76171875,413,
1,8547.2255859375,415,
1,8502.576171875,417,
1,9576.2744140625,419,
1,10181.5439453125,421,
1,9243.34375,423,
1,10794.759765625,425,
1,7737.68408203125,427,
1,8995.771484375,429,
1,11533.259765625,431,
1,9418.923828125,433,
1,8733.802734375,435,
1,9086.0537109375,437,
1,8683.474609375,439,
1,9530.2216796875,441,
1,8480.083984375,443,
1,8463.7275390625,445,
1,9709.40625,447,
1,11481.1328125,449,
1,12183.482421875,451,
1,8465.77734375,453,
1,9284.04296875,455,
1,7562.5595703125,457,
1,9556.48828125,459,
1,8020.9814453125,461,
1,7716.4365234375,463,
1,11331.1015625,465,
1,9894.4228515625,467,
1,9281.591796875,469,
1,9494.7919921875,471,
1,8476.0283203125,473,
1,8550.16796875,475,
1,8568.2763671875,477,
1,7865.240234375,479,
1,10306.779296875,481,
1,9302.765625,483,
1,9160.27734375,485,
1,11686.0849609375,487,
1,8190.65771484375,489,
1,6967.2529296875,491,
1,9503.38671875,493,
1,9186.4599609375,495,
1,8254.8564453125,497,
1,9963.791015625,499,
1,8729.810546875,501,
1,9220.716796875,503,
1,9131.439453125,505,
1,8284.5419921875,507,
1,8554.513671875,509,
1,7181.240234375,511,
1,9518.4619140625,513,
1,8094.83837890625,515,
1,11152.9599609375,517,
1,8129.1357421875,519,
1,11276.6328125,521,
1,8637.7265625,523,
1,7760.65869140625,525,
1,8478.501953125,527,
1,9106.1708984375,529,
1,11877.1171875,531,
1,8760.4384765625,533,
1,9368.166015625,535,
1,8437.08203125,537,
1,10679.232421875,539,
1,7275.4580078125,541,
1,8740.763671875,543,
1,10099.8984375,545,
1,8391.111328125,547,
1,8917.306640625,549,
1,8365.900390625,551,
1,8010.05322265625,553,
1,9712.57421875,555,
1,10450.759765625,557,
1,8869.9599609375,559,
1,6931.052734375,561,
1,9612.6552734375,563,
1,10279.755859375,565,
1,8674.2109375,567,
1,8918.9990234375,569,
1,8181.99169921875,571,
1,10739.685546875,573,
1,10370.076171875,575,
1,9861.7265625,577,
1,12114.6181640625,579,
1,8860.919921875,581,
1,10186.57421875,583,
1,9321.2451171875,585,
1,9704.16796875,587,
1,8850.416015625,589,
1,7425.01611328125,591,
1,8280.080078125,593,
1,9282.4677734375,595,
1,10208.9736328125,597,
1,9058.412109375,599,
1,8849.9755859375,601,
1,7509.177734375,603,
1,8131.9345703125,605,
1,9630.6376953125,607,
1,9707.953125,609,
1,8009.373046875,611,
1,9789.46875,613,
1,9344.458984375,615,
1,8282.861328125,617,
1,9228.701171875,619,
1,9716.48828125,621,
1,9137.3955078125,623,
1,10671.0625,625,
1,6986.43896484375,627,
1,10363.169921875,629,
1,8532.4609375,631,
1,8297.80078125,633,
1,7551.8662109375,635,
1,8145.1650390625,637,
1,8422.208984375,639,
1,8387.595703125,641,
1,7839.576171875,643,
1,6974.337890625,645,
1,6757.4873046875,647,
1,9347.3486328125,649,
1,7387.17529296875,651,
1,8452.884765625,653,
1,8423.4677734375,655,
1,6956.7529296875,657,
1,8571.958984375,659,
1,8678.3583984375,661,
1,7260.72705078125,663,
1,7289.98095703125,665,
1,9161.0478515625,667,
1,9523.3203125,669,
1,7771.81201171875,671,
1,8735.98828125,673,
1,8978.4609375,675,
1,7250.13818359375,677,
1,7606.88037109375,679,
1,7976.4013671875,681,
1,8392.3369140625,683,
1,6480.166015625,685,
1,6971.4541015625,687,
1,6898.82080078125,689,
1,8333.658203125,691,
1,9274.873046875,693,
1,7937.2568359375,695,
1,8491.51171875,697,
1,7600.25,699,
1,8546.9072265625,701,
1,7924.08203125,703,
1,6732.34375,705,
1,7217.9951171875,707,
1,7417.2587890625,709,
1,7915.251953125,711,
1,5860.185546875,713,
1,8999.19921875,715,
1,6839.4677734375,717,
1,6505.611328125,719,
1,6577.25146484375,721,
1,7070.4482421875,723,
1,8498.8681640625,725,
1,6806.17626953125,727,
1,7234.751953125,729,
1,7864.78955078125,731,
1,7015.27587890625,733,
1,5615.65576171875,735,
1,8687.48046875,737,
1,8442.365234375,739,
1,9671.8759765625,741,
1,8273.427734375,743,
1,8806.40234375,745,
1,6658.10107421875,747,
1,6796.70068359375,749,
1,7151.32421875,751,
1,6394.06005859375,753,
1,7906.63330078125,755,
1,7619.2978515625,757,
1,9305.6787109375,759,
1,7603.6669921875,761,
1,7395.7705078125,763,
1,7171.3056640625,765,
1,9809.12890625,767,
1,8033.64404296875,769,
1,,769,7544.1416015625
2,8487.361328125,771,
2,7395.8994140625,773,
2,6823.50390625,775,
2,9422.228515625,777,
2,7574.60302734375,779,
2,7734.0380859375,781,
2,7487.3076171875,783,
2,7050.533203125,785,
2,7268.8212890625,787,
2,6249.015625,789,
2,7484.21630859375,791,
2,9423.11328125,793,
2,8447.583984375,795,
2,8229.4697265625,797,
2,7614.8310546875,799,
2,7399.947265625,801,
2,5972.20849609375,803,
2,7537.33984375,805,
2,8576.333984375,807,
2,7555.28173828125,809,
2,5688.3046875,811,
2,7575.478515625,813,
2,6905.27978515625,815,
2,9270.1630859375,817,
2,10468.806640625,819,
2,8183.62841796875,821,
2,7490.3251953125,823,
2,8007.1865234375,825,
2,9422.189453125,827,
2,6181.35546875,829,
2,7425.6728515625,831,
2,6046.1748046875,833,
2,7409.015625,835,
2,6626.2197265625,837,
2,7343.6533203125,839,
2,6971.62451171875,841,
2,9568.171875,843,
2,11218.693359375,845,
2,7669.44921875,847,
2,7567.400390625,849,
2,7226.2490234375,851,
2,7465.587890625,853,
2,6816.60107421875,855,
2,8736.140625,857,
2,6108.5341796875,859,
2,7749.736328125,861,
2,7803.44921875,863,
2,6004.5166015625,865,
2,7442.86865234375,867,
2,6614.4267578125,869,
2,8887.6650390625,871,
2,9467.7451171875,873,
2,8377.0986328125,875,
2,7233.98046875,877,
2,8064.3828125,879,
2,6112.5439453125,881,
2,7956.8681640625,883,
2,8612.833984375,885,
2,9662.60546875,887,
2,9105.609375,889,
2,6298.2470703125,891,
2,6348.37744140625,893,
2,7372.11328125,895,
2,8842.388671875,897,
2,8729.5322265625,899,
2,6418.2880859375,901,
2,7790.08251953125,903,
2,8084.8740234375,905,
2,6974.0615234375,907,
2,6007.38037109375,909,
2,6370.3701171875,911,
2,7783.189453125,913,
2,7827.115234375,915,
2,5543.154296875,917,
2,8040.5859375,919,
2,7103.5185546875,921,
2,9448.158203125,923,
2,6467.09228515625,925,
2,6919.39453125,927,
2,5756.3525390625,929,
2,5545.42431640625,931,
2,9829.6494140625,933,
2,6831.18701171875,935,
2,6705.6826171875,937,
2,6101.72265625,939,
2,7248.61962890625,941,
2,7970.05859375,943,
2,7784.91455078125,945,
2,5913.0322265625,947,
2,5993.892578125,949,
2,6781.73193359375,951,
2,5891.2744140625,953,
2,6624.2734375,955,
2,7102.5361328125,957,
2,8189.748046875,959,
2,7088.42626953125,961,
2,7855.955078125,963,
2,6796.09521484375,965,
2,7063.40625,967,
2,9419.83203125,969,
2,5792.9072265625,971,
2,7086.900390625,973,
2,6429.42236328125,975,
2,7215.8212890625,977,
2,9144.8271484375,979,
2,6218.8017578125,981,
2,6198.296875,983,
2,7437.4384765625,985,
2,7327.748046875,987,
2,5150.57763671875,989,
2,5361.1845703125,991,
2,6145.37939453125,993,
2,7661.1318359375,995,
2,9201.154296875,997,
2,8486.994140625,999,
2,8375.021484375,1001,
2,6327.392578125,1003,
2,6206.1865234375,1005,
2,6883.0751953125,1007,
2,6749.580078125,1009,
2,6735.6767578125,1011,
2,7992.12939453125,1013,
2,8708.6279296875,1015,
2,7105.4921875,1017,
2,7361.8828125,1019,
2,7409.63525390625,1021,
2,8465.1943359375,1023,
2,6636.42578125,1025,
2,6912.564453125,1027,
2,7418.4775390625,1029,
2,7354.28125,1031,
2,9342.5625,1033,
2,6575.55322265625,1035,
2,7048.5048828125,1037,
2,5697.474609375,1039,
2,6855.2568359375,1041,
2,8037.185546875,1043,
2,5194.25537109375,1045,
2,8131.63232421875,1047,
2,5901.1064453125,1049,
2,7245.35400390625,1051,
2,5323.068359375,1053,
2,6592.41015625,1055,
2,6571.2900390625,1057,
2,7168.1728515625,1059,
2,6976.97265625,1061,
2,11715.423828125,1063,
2,8061.31201171875,1065,
2,7220.01708984375,1067,
2,5319.81787109375,1069,
2,7114.39990234375,1071,
2,6467.1015625,1073,
2,6473.0322265625,1075,
2,6171.30078125,1077,
2,5603.52294921875,1079,
2,5503.4267578125,1081,
2,6126.08447265625,1083,
2,7296.42578125,1085,
2,7695.6123046875,1087,
2,7756.8681640625,1089,
2,7728.7060546875,1091,
2,7457.3583984375,1093,
2,8354.9951171875,1095,
2,7636.1796875,1097,
2,5460.8564453125,1099,
2,5958.4521484375,1101,
2,6524.9111328125,1103,
2,8377.638671875,1105,
2,7153.1826171875,1107,
2,6816.12158203125,1109,
2,5809.404296875,1111,
2,6662.1025390625,1113,
2,5481.18505859375,1115,
2,6783.94140625,1117,
2,6809.751953125,1119,
2,6320.689453125,1121,
2,7466.076171875,1123,
2,7179.216796875,1125,
2,7207.1923828125,1127,
2,9291.044921875,1129,
2,8029.5634765625,1131,
2,5266.47900390625,1133,
2,6007.65625,1135,
2,6043.24755859375,1137,
2,7075.53369140625,1139,
2,9191.744140625,1141,
2,7232.0947265625,1143,
2,7390.048828125,1145,
2,7060.732421875,1147,
2,7578.51953125,1149,
2,6552.33203125,1151,
2,9343.58984375,1153,
2,,1154,6494.828125
3,7696.9990234375,1155,
3,7772.75830078125,1157,
3,6811.11376953125,1159,
3,6553.70703125,1161,
3,6296.5859375,1163,
3,8358.5625,1165,
3,6627.05126953125,1167,
3,6568.751953125,1169,
3,6677.9873046875,1171,
3,6912.3310546875,1173,
3,6859.787109375,1175,
3,6234.93994140625,1177,
3,6162.255859375,1179,
3,6287.25146484375,1181,
3,6656.9326171875,1183,
3,6097.95068359375,1185,
3,5742.7509765625,1187,
3,6132.67626953125,1189,
3,6802.49951171875,1191,
3,7551.47021484375,1193,
3,5853.8505859375,1195,
3,7002.58984375,1197,
3,6878.4814453125,1199,
3,7965.23291015625,1201,
3,6530.9091796875,1203,
3,5815.966796875,1205,
3,8679.2177734375,1207,
3,6615.0068359375,1209,
3,6022.9208984375,1211,
3,6584.3193359375,1213,
3,6226.46240234375,1215,
3,6751.865234375,1217,
3,7355.0087890625,1219,
3,5808.3740234375,1221,
3,5206.8125,1223,
3,7731.873046875,1225,
3,6731.14306640625,1227,
3,7409.2578125,1229,
3,5695.64501953125,1231,
3,5578.85205078125,1233,
3,7193.49462890625,1235,
3,6583.0302734375,1237,
3,5407.39404296875,1239,
3,9179.14453125,1241,
3,6053.54052734375,1243,
3,6698.67578125,1245,
3,7708.037109375,1247,
3,7541.15234375,1249,
3,5780.6279296875,1251,
3,6544.6669921875,1253,
3,8210.765625,1255,
3,6653.56884765625,1257,
3,4695.333984375,1259,
3,5252.427734375,1261,
3,7435.1318359375,1263,
3,7651.529296875,1265,
3,6960.70703125,1267,
3,5123.783203125,1269,
3,6086.03515625,1271,
3,6236.5654296875,1273,
3,5849.84130859375,1275,
3,7594.2294921875,1277,
3,6361.56884765625,1279,
3,5953.88671875,1281,
3,6954.650390625,1283,
3,6385.98828125,1285,
3,6235.6298828125,1287,
3,7389.2841796875,1289,
3,6939.869140625,1291,
3,5405.5419921875,1293,
3,6907.4501953125,1295,
3,6018.4970703125,1297,
3,7708.22021484375,1299,
3,7957.4755859375,1301,
3,6698.71728515625,1303,
3,5688.6796875,1305,
3,9119.3759765625,1307,
3,6099.2900390625,1309,
3,7800.7255859375,1311,
3,8955.47265625,1313,
3,6668.4599609375,1315,
3,5556.5400390625,1317,
3,6246.86572265625,1319,
3,8331.2119140625,1321,
3,5111.32568359375,1323,
3,5389.78125,1325,
3,4994.75732421875,1327,
3,6176.6171875,1329,
3,6920.8623046875,1331,
3,7150.83984375,1333,
3,7362.123046875,1335,
3,6578.359375,1337,
3,5846.8916015625,1339,
3,6759.4248046875,1341,
3,5922.57275390625,1343,
3,7572.6396484375,1345,
3,7697.02294921875,1347,
3,7332.71142578125,1349,
3,5839.38671875,1351,
3,5922.447265625,1353,
3,5725.91015625,1355,
3,5879.19140625,1357,
3,6612.888671875,1359,
3,7005.7626953125,1361,
3,8264.154296875,1363,
3,8450.43359375,1365,
3,6900.0693359375,1367,
3,5754.38330078125,1369,
3,6060.3984375,1371,
3,5786.96728515625,1373,
3,6095.0498046875,1375,
3,6510.2841796875,1377,
3,5897.712890625,1379,
3,9671.2939453125,1381,
3,5037.09765625,1383,
3,6556.388671875,1385,
3,5747.9833984375,1387,
3,5963.9189453125,1389,
3,7518.6123046875,1391,
3,6126.28125,1393,
3,8759.982421875,1395,
3,6587.5009765625,1397,
3,7305.1884765625,1399,
3,7719.5029296875,1401,
3,8467.9609375,1403,
3,6251.5556640625,1405,
3,5118.798828125,1407,
3,6907.22265625,1409,
3,6921.376953125,1411,
3,6093.37255859375,1413,
3,5750.861328125,1415,
3,5480.2802734375,1417,
3,7056.1484375,1419,
3,5995.98583984375,1421,
3,5206.5087890625,1423,
3,6774.44091796875,1425,
3,5483.322265625,1427,
3,6317.990234375,1429,
3,5489.65234375,1431,
3,5601.9404296875,1433,
3,7314.16552734375,1435,
3,7178.5478515625,1437,
3,6697.75244140625,1439,
3,5141.17333984375,1441,
3,7136.7275390625,1443,
3,4876.5498046875,1445,
3,6984.55810546875,1447,
3,5078.2470703125,1449,
3,4527.7431640625,1451,
3,5813.771484375,1453,
3,6434.7626953125,1455,
3,5383.11279296875,1457,
3,5760.9560546875,1459,
3,5281.177734375,1461,
3,6303.9326171875,1463,
3,6986.6728515625,1465,
3,5844.33447265625,1467,
3,5047.220703125,1469,
3,5593.921875,1471,
3,7518.5791015625,1473,
3,5506.33203125,1475,
3,6728.314453125,1477,
3,7834.24365234375,1479,
3,5913.4931640625,1481,
3,7616.1943359375,1483,
3,5767.74853515625,1485,
3,6239.806640625,1487,
3,5408.6767578125,1489,
3,6183.59814453125,1491,
3,5031.3681640625,1493,
3,6723.9365234375,1495,
3,6057.72119140625,1497,
3,6462.45654296875,1499,
3,6152.7109375,1501,
3,5130.3095703125,1503,
3,7261.962890625,1505,
3,6921.6396484375,1507,
3,6497.59033203125,1509,
3,5517.1884765625,1511,
3,5909.8095703125,1513,
3,8554.3427734375,1515,
3,6579.5087890625,1517,
3,6940.57275390625,1519,
3,5087.47705078125,1521,
3,7726.78515625,1523,
3,5793.701171875,1525,
3,6890.9423828125,1527,
3,6871.2568359375,1529,
3,8223.208984375,1531,
3,6306.720703125,1533,
3,6766.89208984375,1535,
3,7319.3232421875,1537,
3,7071.6689453125,1539,
3,,1539,6120.1455078125
4,4304.646484375,1541,
4,6002.50390625,1543,
4,6369.17578125,1545,
4,7788.251953125,1547,
4,6258.671875,1549,
4,6692.595703125,1551,
4,5908.9765625,1553,
4,6042.619140625,1555,
4,5693.296875,1557,
4,7383.7314453125,1559,
4,6711.81396484375,1561,
4,5943.0849609375,1563,
4,5835.9208984375,1565,
4,6082.72509765625,1567,
4,10097.72265625,1569,
4,6863.271484375,1571,
4,5790.0908203125,1573,
4,5474.78125,1575,
4,4736.4052734375,1577,
4,7753.08544921875,1579,
4,6714.4716796875,1581,
4,5310.11328125,1583,
4,6558.3203125,1585,
4,6420.3720703125,1587,
4,5397.4541015625,1589,
4,7762.7587890625,1591,
4,5388.52001953125,1593,
4,8057.0537109375,1595,
4,5093.19921875,1597,
4,7098.1982421875,1599,
4,6782.59716796875,1601,
4,6001.6826171875,1603,
4,7661.81689453125,1605,
4,6066.4365234375,1607,
4,5471.03369140625,1609,
4,6233.8818359375,1611,
4,5267.81689453125,1613,
4,6742.263671875,1615,
4,4774.81884765625,1617,
4,6818.8193359375,1619,
4,6093.255859375,1621,
4,7431.1533203125,1623,
4,5626.8525390625,1625,
4,5157.1171875,1627,
4,8050.1376953125,1629,
4,7834.98095703125,1631,
4,5891.55615234375,1633,
4,5995.7998046875,1635,
4,6622.78564453125,1637,
4,5328.470703125,1639,
4,8298.82421875,1641,
4,6654.43359375,1643,
4,5382.6865234375,1645,
4,7876.1904296875,1647,
4,6725.5234375,1649,
4,6689.9208984375,1651,
4,4420.5390625,1653,
4,5605.22900390625,1655,
4,6143.37060546875,1657,
4,6458.62109375,1659,
4,6531.779296875,1661,
4,7918.16796875,1663,
4,7193.6513671875,1665,
4,6921.7822265625,1667,
4,6282.662109375,1669,
4,6829.98046875,1671,
4,6265.2353515625,1673,
4,6361.18310546875,1675,
4,8621.283203125,1677,
4,9870.923828125,1679,
4,5194.390625,1681,
4,6208.02001953125,1683,
4,5644.60546875,1685,
4,6044.3154296875,1687,
4,6623.2861328125,1689,
4,7026.72119140625,1691,
4,5253.998046875,1693,
4,5499.615234375,1695,
4,6490.30224609375,1697,
4,5953.1162109375,1699,
4,5702.90625,1701,
4,6241.2919921875,1703,
4,6499.146484375,1705,
4,6528.1435546875,1707,
4,5545.25146484375,1709,
4,6434.43408203125,1711,
4,8020.81689453125,1713,
4,6672.3203125,1715,
4,5841.14306640625,1717,
4,5488.6357421875,1719,
4,6091.88330078125,1721,
4,6251.8876953125,1723,
4,6787.3388671875,1725,
4,7949.28271484375,1727,
4,6013.080078125,1729,
4,6059.99072265625,1731,
4,7465.46875,1733,
4,6237.4658203125,1735,
4,5842.44580078125,1737,
4,6219.4091796875,1739,
4,5263.04541015625,1741,
4,7407.81591796875,1743,
4,6755.49462890625,1745,
4,6960.15234375,1747,
4,7468.11572265625,1749,
4,6088.7275390625,1751,
4,6386.96923828125,1753,
4,5782.8955078125,1755,
4,5167.4580078125,1757,
4,6096.2490234375,1759,
4,6776.7890625,1761,
4,6367.67919921875,1763,
4,5373.35546875,1765,
4,5527.45849609375,1767,
4,4598.5234375,1769,
4,6014.7138671875,1771,
4,5362.3701171875,1773,
4,5237.68017578125,1775,
4,7018.3955078125,1777,
4,5313.169921875,1779,
4,5158.73828125,1781,
4,5489.7822265625,1783,
4,5183.4951171875,1785,
4,6927.572265625,1787,
4,4416.98095703125,1789,
4,5761.5244140625,1791,
4,6358.61474609375,1793,
4,6014.5556640625,1795,
4,5485.5654296875,1797,
4,6232.216796875,1799,
4,6438.3037109375,1801,
4,6292.005859375,1803,
4,6470.7900390625,1805,
4,4705.9794921875,1807,
4,6897.6865234375,1809,
4,6270.11328125,1811,
4,4897.60302734375,1813,
4,6066.14453125,1815,
4,5200.03369140625,1817,
4,4783.05078125,1819,
4,6403.310546875,1821,
4,5773.6044921875,1823,
4,4854.740234375,1825,
4,7394.4677734375,1827,
4,5024.1181640625,1829,
4,6029.4287109375,1831,
4,5630.849609375,1833,
4,4731.021484375,1835,
4,5400.74609375,1837,
4,6344.23974609375,1839,
4,6438.6767578125,1841,
4,6135.85595703125,1843,
4,6663.150390625,1845,
4,5544.37158203125,1847,
4,8888.232421875,1849,
4,5331.02978515625,1851,
4,5535.3173828125,1853,
4,6411.2353515625,1855,
4,7379.1533203125,1857,
4,4760.1318359375,1859,
4,4820.1162109375,1861,
4,6179.1884765625,1863,
4,6620.275390625,1865,
4,5718.03515625,1867,
4,4975.2529296875,1869,
4,7153.07958984375,1871,
4,6540.96240234375,1873,
4,4896.8623046875,1875,
4,6330.2119140625,1877,
4,6245.6318359375,1879,
4,4676.57275390625,1881,
4,5115.3798828125,1883,
4,5420.4833984375,1885,
4,5656.24072265625,1887,
4,7360.8447265625,1889,
4,4859.39404296875,1891,
4,6510.076171875,1893,
4,6162.27587890625,1895,
4,5879.0009765625,1897,
4,4707.4921875,1899,
4,6583.5048828125,1901,
4,6362.87646484375,1903,
4,5851.9072265625,1905,
4,5371.08984375,1907,
4,8944.548828125,1909,
4,6201.6533203125,1911,
4,6098.0380859375,1913,
4,6047.98193359375,1915,
4,6892.255859375,1917,
4,5616.109375,1919,
4,4739.7177734375,1921,
4,5660.96923828125,1923,
4,,1924,5807.9248046875
5,5660.6513671875,1925,
5,6566.986328125,1927,
5,7459.0283203125,1929,
5,5388.8671875,1931,
5,6600.6728515625,1933,
5,5241.94921875,1935,
5,4901.63671875,1937,
5,5696.8916015625,1939,
5,6106.78125,1941,
5,6164.90966796875,1943,
5,6073.578125,1945,
5,5373.0830078125,1947,
5,5086.9189453125,1949,
5,7250.5654296875,1951,
5,6437.5546875,1953,
5,6503.96630859375,1955,
5,6437.822265625,1957,
5,5009.1728515625,1959,
5,7093.7421875,1961,
5,6046.744140625,1963,
5,5293.29345703125,1965,
5,5221.3701171875,1967,
5,4968.65234375,1969,
5,5970.4462890625,1971,
5,6249.94921875,1973,
5,5918.92333984375,1975,
5,5342.373046875,1977,
5,4029.35888671875,1979,
5,5207.06689453125,1981,
5,6026.34619140625,1983,
5,5133.40234375,1985,
5,5652.4599609375,1987,
5,7320.7158203125,1989,
5,7048.5283203125,1991,
5,5499.0830078125,1993,
5,5219.9853515625,1995,
5,5478.21923828125,1997,
5,7722.4833984375,1999,
5,6277.29296875,2001,
5,5740.4716796875,2003,
5,5912.0419921875,2005,
5,4533.9697265625,2007,
5,6583.7666015625,2009,
5,4981.908203125,2011,
5,5750.7265625,2013,
5,7239.36572265625,2015,
5,4700.80859375,2017,
5,6239.6552734375,2019,
5,6085.7763671875,2021,
5,5274.830078125,2023,
5,5824.7646484375,2025,
5,5555.84814453125,2027,
5,6169.0126953125,2029,
5,5295.6318359375,2031,
5,7153.6875,2033,
5,6833.794921875,2035,
5,5679.19287109375,2037,
5,5017.21875,2039,
5,6349.52392578125,2041,
5,7191.43896484375,2043,
5,6203.64453125,2045,
5,5178.7451171875,2047,
5,7121.50341796875,2049,
5,5460.2314453125,2051,
5,4934.2919921875,2053,
5,6942.15478515625,2055,
5,6015.8857421875,2057,
5,5856.98095703125,2059,
5,6265.99755859375,2061,
5,5124.5234375,2063,
5,6131.88037109375,2065,
5,6964.5966796875,2067,
5,6603.6220703125,2069,
5,6865.6611328125,2071,
5,4889.1689453125,2073,
5,7356.86181640625,2075,
5,6387.71044921875,2077,
5,5175.19287109375,2079,
5,7184.5458984375,2081,
5,6946.4794921875,2083,
5,6137.3076171875,2085,
5,6689.8388671875,2087,
5,5742.296875,2089,
5,6882.57177734375,2091,
5,7728.66162109375,2093,
5,4749.0732421875,2095,
5,6172.4736328125,2097,
5,5810.197265625,2099,
5,6747.197265625,2101,
5,5342.6083984375,2103,
5,6624.6591796875,2105,
5,5071.74365234375,2107,
5,6538.7216796875,2109,
5,5986.91796875,2111,
5,6070.7529296875,2113,
5,4837.2314453125,2115,
5,5809.841796875,2117,
5,6912.04150390625,2119,
5,5780.904296875,2121,
5,5486.31298828125,2123,
5,5763.4169921875,2125,
5,5045.953125,2127,
5,5022.9794921875,2129,
5,6573.0283203125,2131,
5,6193.1689453125,2133,
5,7516.78955078125,2135,
