step,train_loss,epoch,val_loss
1109,5856.26171875,5,
1111,5987.07763671875,5,
1113,5175.23095703125,5,
1115,5234.73486328125,5,
1117,5964.4775390625,5,
1119,5592.7353515625,5,
1121,6244.3115234375,5,
1123,5459.63134765625,5,
1125,4820.099609375,5,
1127,5890.6044921875,5,
1129,5797.36376953125,5,
1131,5602.75146484375,5,
1133,6479.4375,5,
1135,5757.4775390625,5,
1137,5526.3994140625,5,
1139,5309.65478515625,5,
1141,7032.8818359375,5,
1143,5764.92919921875,5,
1145,5369.0087890625,5,
1147,4959.38134765625,5,
1149,5469.63671875,5,
1151,4740.4072265625,5,
1153,6552.32421875,5,
1155,6014.9833984375,5,
1157,7324.5078125,5,
1157,,5,5505.6494140625
1159,6184.583984375,6,
1161,6445.099609375,6,
1163,6093.470703125,6,
1165,4408.890625,6,
1167,5096.19921875,6,
1169,5972.30517578125,6,
1171,5744.74658203125,6,
1173,5325.4833984375,6,
1175,6962.43896484375,6,
1177,5493.970703125,6,
1179,5048.0029296875,6,
1181,4983.462890625,6,
1183,5855.8837890625,6,
1185,5814.4423828125,6,
1187,4824.3017578125,6,
1189,5815.8779296875,6,
1191,5696.16748046875,6,
1193,4104.96484375,6,
1195,6251.9892578125,6,
1197,5742.96630859375,6,
1199,5320.802734375,6,
1201,5369.1787109375,6,
1203,5473.9384765625,6,
1205,5614.263671875,6,
1207,5337.06005859375,6,
1209,5438.28271484375,6,
1211,7482.1484375,6,
1213,6766.3251953125,6,
1215,5388.32861328125,6,
1217,5589.6796875,6,
1219,5738.056640625,6,
1221,5039.3955078125,6,
1223,5037.9404296875,6,
1225,5145.939453125,6,
1227,5561.669921875,6,
1229,5764.95654296875,6,
1231,5372.1533203125,6,
1233,7239.4462890625,6,
1235,5930.9267578125,6,
1237,5863.75439453125,6,
1239,5421.5185546875,6,
1241,5647.61083984375,6,
1243,5677.46484375,6,
1245,5260.3837890625,6,
1247,5210.216796875,6,
1249,4597.81787109375,6,
1251,5635.91650390625,6,
1253,4801.03125,6,
1255,5150.103515625,6,
1257,5452.16064453125,6,
1259,5680.58154296875,6,
1261,5430.34619140625,6,
1263,6363.20849609375,6,
1265,5715.24169921875,6,
1267,6492.50634765625,6,
1269,5397.2275390625,6,
1271,4938.599609375,6,
1273,4707.943359375,6,
1275,5241.408203125,6,
1277,5016.36083984375,6,
1279,5594.44140625,6,
1281,5890.10693359375,6,
1283,6161.11328125,6,
1285,4310.408203125,6,
1287,5848.91943359375,6,
1289,5360.8095703125,6,
1291,6222.3662109375,6,
1293,5078.01171875,6,
1295,4690.56298828125,6,
1297,4941.66650390625,6,
1299,6167.173828125,6,
1301,4487.29150390625,6,
1303,5884.4443359375,6,
1305,4673.814453125,6,
1307,5638.806640625,6,
1309,6125.50341796875,6,
1311,5807.9853515625,6,
1313,7051.9140625,6,
1315,5236.4765625,6,
1317,5802.1845703125,6,
1319,5560.966796875,6,
1321,5261.06982421875,6,
1323,5326.01953125,6,
1325,5387.095703125,6,
1327,4921.494140625,6,
1329,5536.7529296875,6,
1331,5674.8466796875,6,
1333,5454.4912109375,6,
1335,5007.7294921875,6,
1337,5145.16455078125,6,
1339,5039.62109375,6,
1341,7090.32763671875,6,
1343,4923.96728515625,6,
1345,5775.7421875,6,
1347,5895.23193359375,6,
1349,4715.97802734375,6,
1350,,6,5439.078125
1351,5317.220703125,7,
1353,5594.509765625,7,
1355,5234.63818359375,7,
1357,5972.9345703125,7,
1359,5335.25439453125,7,
1361,6079.83447265625,7,
1363,4840.51171875,7,
1365,6358.5166015625,7,
1367,5237.01953125,7,
1369,4978.7607421875,7,
1371,5420.2333984375,7,
1373,6044.5712890625,7,
1375,5324.6337890625,7,
1377,4416.17138671875,7,
1379,4559.556640625,7,
1381,4945.291015625,7,
1383,5874.8173828125,7,
1385,4715.4873046875,7,
1387,5565.72265625,7,
1389,4691.44775390625,7,
1391,5063.3583984375,7,
1393,5085.708984375,7,
1395,5754.42724609375,7,
1397,5566.69775390625,7,
1399,4917.8369140625,7,
1401,5325.6015625,7,
1403,5343.6455078125,7,
1405,4786.9638671875,7,
1407,5561.0068359375,7,
1409,5613.818359375,7,
1411,5844.75,7,
1413,5337.85107421875,7,
1415,5507.953125,7,
1417,4999.11962890625,7,
1419,7199.93505859375,7,
1421,4611.49609375,7,
1423,5093.7255859375,7,
1425,4983.765625,7,
1427,6175.72265625,7,
1429,4592.814453125,7,
1431,5328.24609375,7,
1433,4810.9306640625,7,
1435,5012.16259765625,7,
1437,4434.0380859375,7,
1439,5093.505859375,7,
1441,5288.09765625,7,
1443,6158.4912109375,7,
1445,5670.6142578125,7,
1447,5425.4814453125,7,
1449,4847.4423828125,7,
1451,4662.060546875,7,
1453,5313.470703125,7,
1455,5447.2802734375,7,
1457,5758.76806640625,7,
1459,5089.73876953125,7,
1461,5310.23046875,7,
1463,5811.08984375,7,
1465,4776.7109375,7,
1467,5588.4599609375,7,
1469,6077.6884765625,7,
1471,5130.548828125,7,
1473,5719.9345703125,7,
1475,4637.79248046875,7,
1477,5594.080078125,7,
1479,4545.4638671875,7,
1481,5156.42822265625,7,
1483,6132.6474609375,7,
1485,5852.0234375,7,
1487,5718.05419921875,7,
1489,4193.60205078125,7,
1491,5179.94384765625,7,
1493,4705.560546875,7,
1495,6042.296875,7,
1497,4824.98046875,7,
1499,5792.31689453125,7,
1501,4707.64794921875,7,
1503,6126.212890625,7,
1505,4270.46142578125,7,
1507,4650.8583984375,7,
1509,5600.962890625,7,
1511,5518.82080078125,7,
1513,5830.849609375,7,
1515,4969.57275390625,7,
1517,4126.1357421875,7,
1519,4740.38671875,7,
1521,5377.17041015625,7,
1523,6167.63232421875,7,
1525,5010.56494140625,7,
1527,5068.63720703125,7,
1529,5413.78857421875,7,
1531,5558.283203125,7,
1533,5022.8681640625,7,
1535,4608.9296875,7,
1537,4878.828125,7,
1539,5637.1943359375,7,
1541,5607.541015625,7,
1543,4462.57421875,7,
1543,,7,5277.36181640625
1545,5338.5107421875,8,
1547,5466.5302734375,8,
1549,5367.7421875,8,
1551,5937.94384765625,8,
1553,6313.2431640625,8,
1555,5367.6591796875,8,
1557,6235.4755859375,8,
1559,5631.7763671875,8,
1561,5547.478515625,8,
1563,4645.0068359375,8,
1565,5167.3330078125,8,
1567,6306.7685546875,8,
1569,5865.85546875,8,
1571,4166.83984375,8,
1573,5749.81640625,8,
1575,4532.25732421875,8,
1577,4916.3076171875,8,
1579,5084.62255859375,8,
1581,4732.869140625,8,
1583,4864.52197265625,8,
1585,5053.6923828125,8,
1587,5944.5869140625,8,
1589,5203.953125,8,
1591,5385.1884765625,8,
1593,7251.45458984375,8,
1595,5850.791015625,8,
1597,4757.8642578125,8,
1599,5302.376953125,8,
1601,5599.61474609375,8,
1603,4520.1328125,8,
1605,5637.9052734375,8,
1607,5025.6318359375,8,
1609,4826.1044921875,8,
1611,5332.7958984375,8,
1613,5268.4189453125,8,
1615,5357.7548828125,8,
1617,5385.54296875,8,
1619,4532.6142578125,8,
1621,5570.5810546875,8,
1623,4718.806640625,8,
1625,4426.6962890625,8,
1627,4846.52880859375,8,
1629,6336.62890625,8,
1631,4710.4560546875,8,
1633,4157.3046875,8,
1635,4665.9267578125,8,
1637,4956.5078125,8,
1639,5119.3388671875,8,
1641,4934.66015625,8,
1643,5049.6318359375,8,
1645,4755.828125,8,
1647,4942.095703125,8,
1649,6854.94140625,8,
1651,5542.51025390625,8,
1653,5356.41259765625,8,
1655,4121.55908203125,8,
1657,5867.72265625,8,
1659,4987.88330078125,8,
1661,5369.09130859375,8,
1663,4950.5517578125,8,
1665,5763.96826171875,8,
1667,4898.103515625,8,
1669,4682.3525390625,8,
1671,6315.8193359375,8,
1673,5787.2060546875,8,
1675,5661.3662109375,8,
1677,5477.0029296875,8,
1679,4099.42578125,8,
1681,6820.3974609375,8,
1683,5331.611328125,8,
1685,5551.03369140625,8,
1687,5338.2080078125,8,
1689,4969.2919921875,8,
1691,4987.30712890625,8,
1693,5410.4345703125,8,
1695,4540.7333984375,8,
1697,5255.36767578125,8,
1699,5262.365234375,8,
1701,5166.3857421875,8,
1703,4959.88720703125,8,
1705,5239.18359375,8,
1707,5435.123046875,8,
1709,4598.40185546875,8,
1711,5801.958984375,8,
1713,4806.52197265625,8,
1715,4922.37890625,8,
1717,4374.701171875,8,
1719,5529.31787109375,8,
1721,4535.1513671875,8,
1723,4690.19775390625,8,
1725,4650.4169921875,8,
1727,4230.6328125,8,
1729,5255.65576171875,8,
1731,5393.943359375,8,
1733,5130.2236328125,8,
1735,4722.8662109375,8,
1736,,8,5295.22021484375
1737,5538.67138671875,9,
1739,5110.1201171875,9,
1741,5263.5546875,9,
1743,5469.43359375,9,
1745,5904.45068359375,9,
1747,4685.435546875,9,
1749,4910.138671875,9,
1751,5015.49853515625,9,
1753,5366.0166015625,9,
1755,5195.04443359375,9,
1757,4912.38818359375,9,
1759,4271.21337890625,9,
1761,5338.21875,9,
1763,3979.95947265625,9,
1765,5730.8955078125,9,
1767,4789.76806640625,9,
1769,5179.02734375,9,
1771,4917.392578125,9,
1773,4804.466796875,9,
1775,5008.3125,9,
1777,4876.2451171875,9,
1779,5601.4658203125,9,
1781,4748.43310546875,9,
1783,5747.1787109375,9,
1785,5462.61279296875,9,
1787,4675.24609375,9,
1789,5030.3515625,9,
1791,6409.4013671875,9,
1793,4227.3759765625,9,
1795,4547.9248046875,9,
1797,5012.26953125,9,
1799,5452.7314453125,9,
1801,6416.20166015625,9,
1803,4723.091796875,9,
1805,5247.162109375,9,
1807,4604.548828125,9,
1809,5384.2451171875,9,
1811,4898.50830078125,9,
1813,4439.57666015625,9,
1815,4312.9033203125,9,
1817,4659.1298828125,9,
1819,4368.296875,9,
1821,4796.3515625,9,
1823,4942.4033203125,9,
1825,5393.28271484375,9,
1827,4922.20068359375,9,
1829,5591.5576171875,9,
1831,5417.9091796875,9,
1833,5194.095703125,9,
1835,5740.1689453125,9,
1837,4940.1181640625,9,
1839,5200.2021484375,9,
1841,5556.8740234375,9,
1843,7299.8623046875,9,
1845,4711.7744140625,9,
1847,5161.9970703125,9,
1849,5193.66015625,9,
1851,5295.884765625,9,
1853,4356.60302734375,9,
1855,4596.29052734375,9,
1857,4318.1064453125,9,
1859,4693.96435546875,9,
1861,4694.375,9,
1863,4791.62109375,9,
1865,3711.307373046875,9,
1867,5145.9287109375,9,
1869,4997.6064453125,9,
1871,4248.5712890625,9,
1873,6228.646484375,9,
1875,6587.5400390625,9,
1877,4885.5771484375,9,
1879,6451.7958984375,9,
1881,6885.478515625,9,
1883,4228.9169921875,9,
1885,5070.1474609375,9,
1887,5772.328125,9,
1889,5301.4130859375,9,
1891,5541.154296875,9,
1893,4901.9599609375,9,
1895,5187.544921875,9,
1897,5971.77392578125,9,
1899,4954.8388671875,9,
1901,5178.794921875,9,
1903,5227.00634765625,9,
1905,5639.0458984375,9,
1907,4597.76220703125,9,
1909,5439.8681640625,9,
1911,4488.1015625,9,
1913,5221.36279296875,9,
1915,5469.2080078125,9,
1917,5042.13818359375,9,
1919,5419.1728515625,9,
1921,5690.7626953125,9,
1923,4459.4140625,9,
1925,4505.96484375,9,
1927,5374.53515625,9,
1929,5795.4853515625,9,
1929,,9,5061.072265625
1931,4153.5244140625,10,
1933,4789.8779296875,10,
1935,4933.6884765625,10,
1937,5022.9091796875,10,
1939,5512.146484375,10,
1941,4904.9658203125,10,
1943,5226.048828125,10,
1945,5092.8671875,10,
1947,4777.3974609375,10,
1949,3683.9296875,10,
1951,4631.35107421875,10,
1953,5097.59375,10,
1955,5521.0634765625,10,
1957,4971.8671875,10,
1959,5712.845703125,10,
1961,4757.1923828125,10,
1963,5286.6884765625,10,
1965,4420.11669921875,10,
1967,5600.8037109375,10,
1969,5607.208984375,10,
1971,5054.3818359375,10,
1973,4703.12109375,10,
1975,4801.505859375,10,
1977,6116.2333984375,10,
1979,5296.58544921875,10,
1981,4785.36669921875,10,
1983,5693.58544921875,10,
1985,5622.9833984375,10,
1987,5019.57373046875,10,
1989,5224.10302734375,10,
1991,5415.3369140625,10,
1993,4575.748046875,10,
1995,5610.10107421875,10,
1997,5307.7958984375,10,
1999,5537.306640625,10,
2001,5210.4755859375,10,
2003,4830.59033203125,10,
2005,4407.2353515625,10,
2007,6593.3974609375,10,
2009,5032.3330078125,10,
2011,5719.56884765625,10,
2013,5173.00439453125,10,
2015,5078.0361328125,10,
2017,5814.01220703125,10,
2019,4951.18408203125,10,
2021,4433.2724609375,10,
2023,4210.30517578125,10,
2025,5336.51123046875,10,
2027,5185.29541015625,10,
2029,5264.9697265625,10,
2031,4939.361328125,10,
2033,4284.13134765625,10,
2035,4779.1982421875,10,
2037,5235.9365234375,10,
2039,4719.548828125,10,
2041,4505.98486328125,10,
2043,4588.93701171875,10,
2045,5756.369140625,10,
2047,5416.40234375,10,
2049,5244.431640625,10,
2051,5173.27001953125,10,
2053,4205.16845703125,10,
2055,4266.6162109375,10,
2057,5145.2275390625,10,
2059,4881.0185546875,10,
2061,5492.0576171875,10,
2063,5030.89697265625,10,
2065,5404.8330078125,10,
2067,4962.619140625,10,
2069,5016.2060546875,10,
2071,5008.11962890625,10,
2073,5784.6767578125,10,
2075,5440.7646484375,10,
2077,4925.13916015625,10,
2079,4629.14599609375,10,
2081,5705.5859375,10,
2083,4962.84423828125,10,
2085,4975.97021484375,10,
2087,4676.2900390625,10,
2089,4538.68359375,10,
2091,4897.90087890625,10,
2093,4607.61328125,10,
2095,5374.033203125,10,
2097,5218.6357421875,10,
2099,4863.1904296875,10,
2101,4388.88671875,10,
2103,4746.6796875,10,
2105,5658.67578125,10,
2107,4870.98486328125,10,
2109,5483.75341796875,10,
2111,4419.65087890625,10,
2113,4173.765625,10,
2115,5373.0458984375,10,
