step,train_loss,epoch,val_loss,tst_loss
953,16718.388671875,4,,
955,20359.310546875,4,,
957,18510.8359375,4,,
959,21335.60546875,4,,
961,19471.33203125,4,,
963,18386.125,4,,
965,17100.212890625,4,,
967,18607.6171875,4,,
969,33330.22265625,4,,
969,,4,18408.603515625,
971,19841.021484375,5,,
973,19154.63671875,5,,
975,20359.17578125,5,,
977,17456.125,5,,
979,18388.154296875,5,,
981,15892.787109375,5,,
983,19545.31640625,5,,
985,18507.583984375,5,,
987,18731.8125,5,,
989,19041.5390625,5,,
991,21986.90234375,5,,
993,19781.96484375,5,,
995,17255.5234375,5,,
997,18289.119140625,5,,
999,21477.908203125,5,,
1001,19396.404296875,5,,
1003,18503.9140625,5,,
1005,21000.79296875,5,,
1007,22133.384765625,5,,
1009,17047.12890625,5,,
1011,21393.857421875,5,,
1013,19483.27734375,5,,
1015,18653.958984375,5,,
1017,18984.087890625,5,,
1019,15763.4306640625,5,,
1021,17423.865234375,5,,
1023,18164.837890625,5,,
1025,17514.912109375,5,,
1027,18332.5390625,5,,
1029,15042.59375,5,,
1031,19789.310546875,5,,
1033,18322.755859375,5,,
1035,19227.93359375,5,,
1037,19037.234375,5,,
1039,18288.5625,5,,
1041,18588.95703125,5,,
1043,18609.74609375,5,,
1045,15947.16796875,5,,
1047,19854.9296875,5,,
1049,16214.638671875,5,,
1051,17181.48828125,5,,
1053,17751.77734375,5,,
1055,19795.5,5,,
1057,18387.25390625,5,,
1059,18098.27734375,5,,
1061,18912.29296875,5,,
1063,17199.880859375,5,,
1065,19337.6328125,5,,
1067,20123.94921875,5,,
1069,17508.08203125,5,,
1071,18298.46875,5,,
1073,18611.15625,5,,
1075,17721.859375,5,,
1077,17906.552734375,5,,
1079,20710.369140625,5,,
1081,20184.08984375,5,,
1083,16774.96875,5,,
1085,18414.69921875,5,,
1087,16920.2734375,5,,
1089,18711.79296875,5,,
1091,18001.431640625,5,,
1093,14596.42578125,5,,
1095,19172.16796875,5,,
1097,15502.0029296875,5,,
1099,17256.068359375,5,,
1101,18062.05078125,5,,
1103,17755.27734375,5,,
1105,16961.01171875,5,,
1107,18655.91796875,5,,
1109,16643.755859375,5,,
1111,17404.25390625,5,,
1113,18038.951171875,5,,
1115,18584.5078125,5,,
1117,17969.06640625,5,,
1119,19878.205078125,5,,
1121,20330.328125,5,,
1123,19619.72265625,5,,
1125,17120.86328125,5,,
1127,17142.046875,5,,
1129,17097.396484375,5,,
1131,16286.205078125,5,,
1133,18013.55078125,5,,
1135,17395.095703125,5,,
1137,16845.037109375,5,,
1139,20027.9921875,5,,
1141,15285.388671875,5,,
1143,16990.91796875,5,,
1145,17934.140625,5,,
1147,14307.3642578125,5,,
1149,18160.91015625,5,,
1151,17827.16796875,5,,
1153,19086.53515625,5,,
1155,17849.421875,5,,
1157,18350.798828125,5,,
1159,19224.705078125,5,,
1161,18358.9140625,5,,
1163,30275.13671875,5,,
1163,,5,17508.986328125,
1165,17662.2109375,6,,
1167,16831.662109375,6,,
1169,17565.30078125,6,,
1171,17125.341796875,6,,
1173,17191.375,6,,
1175,18645.216796875,6,,
1177,15629.484375,6,,
1179,19261.52734375,6,,
1181,18588.89453125,6,,
1183,15912.9189453125,6,,
1185,19222.9921875,6,,
1187,16523.060546875,6,,
1189,18923.0078125,6,,
1191,17245.455078125,6,,
1193,18875.470703125,6,,
1195,17064.88671875,6,,
1197,16718.837890625,6,,
1199,18559.130859375,6,,
1201,16417.8203125,6,,
1203,18898.51171875,6,,
1205,16579.193359375,6,,
1207,18285.33203125,6,,
1209,20319.68359375,6,,
1211,17668.4609375,6,,
1213,17821.46875,6,,
1215,16500.072265625,6,,
1217,17886.826171875,6,,
1219,18174.671875,6,,
1221,17169.57421875,6,,
1223,17186.107421875,6,,
1225,18467.08984375,6,,
1227,17248.466796875,6,,
1229,21142.921875,6,,
1231,17178.994140625,6,,
1233,16501.21875,6,,
1235,18938.4921875,6,,
1237,16855.265625,6,,
1239,17998.6484375,6,,
1241,17795.943359375,6,,
1243,18094.609375,6,,
1245,16876.517578125,6,,
1247,17241.25390625,6,,
1249,18969.640625,6,,
1251,19107.494140625,6,,
1253,19396.33984375,6,,
1255,19418.51953125,6,,
1257,18627.486328125,6,,
1259,18191.0546875,6,,
1261,17378.93359375,6,,
1263,19150.20703125,6,,
1265,18870.671875,6,,
1267,17321.3125,6,,
1269,16371.0439453125,6,,
1271,16383.369140625,6,,
1273,18542.66796875,6,,
1275,16643.30078125,6,,
1277,16136.845703125,6,,
1279,13917.068359375,6,,
1281,19079.37890625,6,,
1283,16650.451171875,6,,
1285,19038.12890625,6,,
1287,17420.05859375,6,,
1289,16939.29296875,6,,
1291,16807.23046875,6,,
1293,19145.35546875,6,,
1295,16487.23046875,6,,
1297,19446.66015625,6,,
1299,16766.69140625,6,,
1301,16864.12109375,6,,
1303,18470.79296875,6,,
1305,13790.35546875,6,,
1307,15636.990234375,6,,
1309,17070.8984375,6,,
1311,15784.419921875,6,,
1313,15553.953125,6,,
1315,18695.21875,6,,
1317,18971.3046875,6,,
1319,17488.18359375,6,,
1321,17301.359375,6,,
1323,15694.3427734375,6,,
1325,16615.53125,6,,
1327,15804.083984375,6,,
1329,17907.3671875,6,,
1331,18002.767578125,6,,
1333,18771.9453125,6,,
1335,17289.3984375,6,,
1337,14965.7568359375,6,,
1339,17853.9609375,6,,
1341,14966.1318359375,6,,
1343,16570.0625,6,,
1345,18214.7421875,6,,
1347,17631.63671875,6,,
1349,17089.1875,6,,
1351,16551.359375,6,,
1353,17048.095703125,6,,
1355,15378.85546875,6,,
1357,14918.951171875,6,,
1357,,6,16851.38671875,
1359,16666.083984375,7,,
1361,17525.552734375,7,,
1363,16522.3984375,7,,
1365,17259.337890625,7,,
1367,18122.265625,7,,
1369,15615.984375,7,,
1371,17398.03515625,7,,
1373,17637.55859375,7,,
1375,15493.66015625,7,,
1377,17827.12109375,7,,
1379,17929.455078125,7,,
1381,17599.60546875,7,,
1383,16382.142578125,7,,
1385,17164.86328125,7,,
1387,14195.021484375,7,,
1389,16940.197265625,7,,
1391,16841.82421875,7,,
1393,15621.16015625,7,,
1395,14890.900390625,7,,
1397,15696.826171875,7,,
1399,16233.330078125,7,,
1401,16223.0791015625,7,,
1403,17409.69140625,7,,
1405,15105.7890625,7,,
1407,16200.9248046875,7,,
1409,17857.103515625,7,,
1411,17114.6796875,7,,
1413,16581.625,7,,
1415,17565.48046875,7,,
1417,16571.91015625,7,,
1419,15409.1015625,7,,
1421,16954.53515625,7,,
1423,15156.9765625,7,,
1425,18689.796875,7,,
1427,14133.640625,7,,
1429,17204.94921875,7,,
1431,17469.77734375,7,,
1433,16190.48828125,7,,
1435,15506.296875,7,,
1437,16787.79296875,7,,
1439,18752.44921875,7,,
1441,14228.083984375,7,,
1443,16787.0546875,7,,
1445,16982.76171875,7,,
1447,17614.177734375,7,,
1449,15245.416015625,7,,
1451,16016.52734375,7,,
1453,18138.94921875,7,,
1455,19013.75,7,,
1457,18013.716796875,7,,
1459,14133.3740234375,7,,
1461,19194.3359375,7,,
1463,18685.8125,7,,
1465,16088.3935546875,7,,
1467,16504.71484375,7,,
1469,14091.1494140625,7,,
1471,18405.1796875,7,,
1473,15951.2890625,7,,
1475,17692.2265625,7,,
1477,16829.203125,7,,
1479,16957.1796875,7,,
1481,16678.640625,7,,
1483,16663.9765625,7,,
1485,16766.181640625,7,,
1487,15421.3271484375,7,,
1489,17665.94921875,7,,
1491,17163.681640625,7,,
1493,15964.62890625,7,,
1495,16515.916015625,7,,
1497,20277.04296875,7,,
1499,17833.09765625,7,,
1501,15308.46875,7,,
1503,17543.283203125,7,,
1505,18659.3828125,7,,
1507,16765.0546875,7,,
1509,16122.10546875,7,,
1511,15836.4091796875,7,,
1513,14665.822265625,7,,
1515,16761.416015625,7,,
1517,17352.5703125,7,,
1519,18932.80859375,7,,
1521,18839.919921875,7,,
1523,15003.2177734375,7,,
1525,19161.240234375,7,,
1527,15322.19921875,7,,
1529,14813.7958984375,7,,
1531,15220.28515625,7,,
1533,17457.42578125,7,,
1535,17701.736328125,7,,
1537,19433.50390625,7,,
1539,17218.78515625,7,,
1541,16455.369140625,7,,
1543,14579.7373046875,7,,
1545,19954.78125,7,,
1547,15619.341796875,7,,
1549,16666.08984375,7,,
1551,12909.98046875,7,,
1551,,7,16993.671875,
1553,16253.4013671875,8,,
1555,15518.052734375,8,,
1557,17581.330078125,8,,
1559,15001.994140625,8,,
1561,17748.107421875,8,,
1563,16938.529296875,8,,
1565,18217.54296875,8,,
1567,17881.3203125,8,,
1569,14302.9111328125,8,,
1571,16596.89453125,8,,
1573,15470.4921875,8,,
1575,16606.873046875,8,,
1577,14921.1005859375,8,,
1579,15467.4765625,8,,
1581,17323.669921875,8,,
1583,14982.2333984375,8,,
1585,15552.658203125,8,,
1587,17124.4453125,8,,
1589,16496.12890625,8,,
1591,16508.794921875,8,,
1593,18525.15625,8,,
1595,17315.650390625,8,,
1597,15119.712890625,8,,
1599,19543.234375,8,,
1601,16752.90234375,8,,
1603,15726.5087890625,8,,
1605,18218.98828125,8,,
1607,16361.7529296875,8,,
1609,13860.2646484375,8,,
1611,18303.44140625,8,,
1613,15638.6484375,8,,
1615,16240.796875,8,,
1617,19272.875,8,,
1619,18571.412109375,8,,
1621,15752.4169921875,8,,
1623,16546.44921875,8,,
1625,16836.400390625,8,,
1627,17616.3203125,8,,
1629,15981.130859375,8,,
1631,15834.2470703125,8,,
1633,17806.8046875,8,,
1635,16304.599609375,8,,
1637,16751.26171875,8,,
1639,17020.8125,8,,
1641,14565.751953125,8,,
1643,15470.548828125,8,,
1645,16619.169921875,8,,
1647,15728.189453125,8,,
1649,15219.45703125,8,,
1651,16594.35546875,8,,
1653,17739.142578125,8,,
1655,15587.53125,8,,
1657,16453.59765625,8,,
1659,17073.46484375,8,,
1661,16776.287109375,8,,
1663,13961.25,8,,
1665,13859.365234375,8,,
1667,15914.1279296875,8,,
1669,16599.837890625,8,,
1671,14084.5556640625,8,,
1673,16724.87109375,8,,
1675,18776.81640625,8,,
1677,16472.451171875,8,,
1679,15227.19921875,8,,
1681,16969.796875,8,,
1683,18653.640625,8,,
1685,17018.75390625,8,,
1687,17812.46484375,8,,
1689,17536.7890625,8,,
1691,15004.0615234375,8,,
1693,15667.7802734375,8,,
1695,13990.55859375,8,,
1697,17673.369140625,8,,
1699,16763.0859375,8,,
1701,13770.279296875,8,,
1703,22162.15625,8,,
1705,20750.142578125,8,,
1707,13934.49609375,8,,
1709,14569.94140625,8,,
1711,16768.232421875,8,,
1713,16482.2109375,8,,
1715,14669.3583984375,8,,
1717,16349.455078125,8,,
1719,16908.255859375,8,,
1721,17736.11328125,8,,
1723,14165.6123046875,8,,
1725,18283.0546875,8,,
1727,16395.91015625,8,,
1729,19224.6328125,8,,
1731,16322.501953125,8,,
1733,14699.6015625,8,,
1735,17158.259765625,8,,
1737,16616.13671875,8,,
1739,16938.578125,8,,
1741,19048.65234375,8,,
1743,16183.3125,8,,
1745,10109.943359375,8,,
1745,,8,16753.509765625,
1747,14763.79296875,9,,
1749,17066.533203125,9,,
1751,14182.8828125,9,,
1753,17551.578125,9,,
1755,16389.3125,9,,
1757,15888.5634765625,9,,
1759,17484.947265625,9,,
1761,16947.119140625,9,,
1763,14597.9541015625,9,,
1765,19080.234375,9,,
1767,19392.56640625,9,,
1769,15711.9990234375,9,,
1771,18544.0078125,9,,
1773,16097.33203125,9,,
1775,18873.90234375,9,,
1777,17247.14453125,9,,
1779,15998.7314453125,9,,
1781,16241.2138671875,9,,
1783,17954.44140625,9,,
1785,15652.33203125,9,,
1787,16236.0166015625,9,,
1789,17685.984375,9,,
1791,17241.384765625,9,,
1793,16617.49609375,9,,
1795,17895.740234375,9,,
1797,18189.8671875,9,,
1799,15990.228515625,9,,
1801,15219.900390625,9,,
1803,17344.46484375,9,,
1805,16613.224609375,9,,
1807,14390.125,9,,
1809,15004.4794921875,9,,
1811,16506.5390625,9,,
1813,17099.154296875,9,,
1815,17223.01953125,9,,
1817,15006.638671875,9,,
1819,14558.4091796875,9,,
1821,17393.375,9,,
1823,16353.185546875,9,,
1825,15393.34375,9,,
1827,15451.9287109375,9,,
1829,17148.9609375,9,,
1831,16946.26953125,9,,
1833,14800.8486328125,9,,
1835,17898.193359375,9,,
1837,15816.921875,9,,
1839,16436.484375,9,,
1841,17215.57421875,9,,
1843,15576.287109375,9,,
1845,16204.806640625,9,,
1847,15074.6171875,9,,
1849,15727.404296875,9,,
1851,15937.98046875,9,,
1853,17694.775390625,9,,
1855,15490.77734375,9,,
1857,16836.3828125,9,,
1859,18463.279296875,9,,
1861,16097.9599609375,9,,
1863,15067.54296875,9,,
1865,17361.361328125,9,,
1867,16519.677734375,9,,
1869,19673.748046875,9,,
1871,14858.2119140625,9,,
1873,16290.4453125,9,,
1875,15227.56640625,9,,
1877,19483.7421875,9,,
1879,14051.7158203125,9,,
1881,14665.564453125,9,,
1883,15536.59765625,9,,
1885,17462.25,9,,
1887,15946.978515625,9,,
1889,14599.783203125,9,,
1891,14676.7958984375,9,,
1893,17917.013671875,9,,
1895,16703.85546875,9,,
1897,16175.5703125,9,,
1899,17732.994140625,9,,
1901,13943.0517578125,9,,
1903,15966.392578125,9,,
1905,14721.119140625,9,,
1907,15360.4072265625,9,,
1909,14099.41796875,9,,
1911,18773.29296875,9,,
1913,15075.1591796875,9,,
1915,16314.88671875,9,,
1917,17489.0390625,9,,
1919,14962.1953125,9,,
1921,14448.0849609375,9,,
1923,16290.232421875,9,,
1925,16750.42578125,9,,
1927,16787.10546875,9,,
1929,16742.7265625,9,,
1931,18166.806640625,9,,
1933,17829.115234375,9,,
1935,16614.9140625,9,,
1937,12363.849609375,9,,
1939,7559.5087890625,9,,
1939,,9,16195.3681640625,
1941,19409.12890625,10,,
1943,15707.93359375,10,,
1945,16966.08984375,10,,
1947,16976.2109375,10,,
1949,18115.7734375,10,,
1951,16019.533203125,10,,
1953,16720.36328125,10,,
1955,14061.904296875,10,,
1957,15106.388671875,10,,
1959,17309.58203125,10,,
1961,16180.84375,10,,
1963,17664.5625,10,,
1965,15722.58203125,10,,
1967,16277.546875,10,,
1969,16162.0517578125,10,,
1971,15254.908203125,10,,
1973,15825.6572265625,10,,
1975,15777.05078125,10,,
1977,19302.876953125,10,,
1979,16134.2353515625,10,,
1981,16215.201171875,10,,
1983,17705.869140625,10,,
1985,15841.87109375,10,,
1987,16815.630859375,10,,
1989,16737.380859375,10,,
1991,18652.05078125,10,,
1993,15195.6376953125,10,,
1995,14586.345703125,10,,
1997,15913.443359375,10,,
1999,17169.91015625,10,,
2001,15154.791015625,10,,
2003,15840.9765625,10,,
2005,14528.2587890625,10,,
2007,15818.671875,10,,
2009,15523.5400390625,10,,
2011,17276.74609375,10,,
2013,16991.48828125,10,,
2015,14813.4951171875,10,,
2017,16741.73046875,10,,
2019,18049.1484375,10,,
2021,15616.58203125,10,,
2023,14620.212890625,10,,
2025,18560.4609375,10,,
2027,15158.8466796875,10,,
2029,16509.85546875,10,,
2031,18424.046875,10,,
2033,16329.71875,10,,
2035,17337.0859375,10,,
2037,15128.451171875,10,,
2039,17191.7421875,10,,
2041,14964.890625,10,,
2043,17367.01953125,10,,
2045,18095.005859375,10,,
2047,16069.380859375,10,,
2049,14337.056640625,10,,
2051,18672.45703125,10,,
2053,13712.0009765625,10,,
2055,15663.7080078125,10,,
2057,14083.240234375,10,,
2059,18631.376953125,10,,
2061,17555.02734375,10,,
2063,13494.322265625,10,,
