camera,ImagePath,badImage,motion,grayscale
KBU2,2017_KBU2_04140077,False,False,True
KBU2,2017_KBU2_05310453,False,False,True
KBU2,2017_KBU2_06290830,False,False,True
KBU2,2017_KBU2_02220938,False,True,False
KBU2,2017_KBU2_02010604,False,False,True
KBU2,2017_KBU2_03100122,False,False,True
KBU2,2017_KBU2_04220898,False,False,False
KBU2,2017_KBU2_05040368,False,False,False
KBU2,2017_KBU2_07050509,False,False,False
KBU2,2017_KBU2_06110658,False,False,False
KBU2,2017_KBU2_02190648,False,False,False
KBU2,2017_KBU2_06300014,False,False,True
KBU2,2017_KBU2_03300564,False,False,True
KBU2,2017_KBU2_04250220,False,False,False
KBU2,2017_KBU2_07030267,False,False,False
KBU2,2017_KBU2_05040349,False,False,False
KBU2,2017_KBU2_04020869,False,False,True
KBU2,2017_KBU2_02280731,False,False,False
KBU2,2017_KBU2_03060653,False,True,False
KBU2,2017_KBU2_03140465,False,False,False
KBU2,2017_KBU2_06050959,False,False,True
KBU2,2017_KBU2_03270155,False,False,True
KBU2,2017_KBU2_02010669,False,False,True
KBU2,2017_KBU2_04030010,False,True,False
KBU2,2017_KBU2_03130372,False,False,False
KBU2,2017_KBU2_04110861,False,False,True
KBU2,2017_KBU2_05280122,False,False,True
KBU2,2017_KBU2_02220908,False,False,True
KBU2,2017_KBU2_03130339,False,False,True
KBU2,2017_KBU2_02060306,False,False,True
KBU2,2017_KBU2_03220596,False,False,False
KBU2,2017_KBU2_05030255,False,True,False
KBU2,2017_KBU2_02020783,False,True,False
KBU2,2017_KBU2_03270244,False,False,True
KBU2,2017_KBU2_06170292,False,True,False
KBU2,2017_KBU2_06060130,False,False,False
KBU2,2017_KBU2_03310716,False,False,False
KBU2,2017_KBU2_06050961,False,False,True
KBU2,2017_KBU2_06290844,False,False,False
KBU2,2017_KBU2_06180380,False,False,False
KBU2,2017_KBU2_02250308,False,False,True
KBU2,2017_KBU2_03120229,False,False,True
KBU2,2017_KBU2_02020785,False,True,False
KBU2,2017_KBU2_05010082,False,False,True
KBU2,2017_KBU2_04200679,False,False,True
KBU2,2017_KBU2_05050442,False,False,False
KBU2,2017_KBU2_03280316,False,True,False
KBU2,2017_KBU2_01290346,False,False,False
KBU2,2017_KBU2_07080829,False,False,False
KBU2,2017_KBU2_06100563,False,False,False
KBU2,2017_KBU2_03160030,False,False,True
KBU2,2017_KBU2_02230036,False,False,False
KBU2,2017_KBU2_05150764,False,False,True
KBU2,2017_KBU2_04180486,False,False,True
KBU2,2017_KBU2_02080544,False,False,False
KBU2,2017_KBU2_07030257,False,False,False
KBU2,2017_KBU2_02010651,False,False,False
KBU2,2017_KBU2_05250805,False,False,True
KBU2,2017_KBU2_07090904,False,False,True
KBU2,2017_KBU2_03260122,False,False,False
KBU2,2017_KBU2_05250803,False,False,True
KBU2,2017_KBU2_02020866,False,True,False
KBU2,2017_KBU2_06130890,False,False,False
KBU2,2017_KBU2_02020697,False,False,True
KBU2,2017_KBU2_02020908,False,True,True
KBU2,2017_KBU2_02260405,False,False,True
KBU2,2017_KBU2_03210513,False,False,False
KBU2,2017_KBU2_07080890,False,False,True
KBU2,2017_KBU2_04010846,False,False,True
KBU2,2017_KBU2_06130836,False,True,False
KBU2,2017_KBU2_03210511,False,False,False
KBU2,2017_KBU2_04180489,False,False,True
KBU2,2017_KBU2_03250953,False,False,False
KBU2,2017_KBU2_02130008,False,False,True
KBU2,2017_KBU2_03090936,False,False,True
KBU2,2017_KBU2_04120906,False,False,False
KBU2,2017_KBU2_05060520,False,True,True
KBU2,2017_KBU2_06050001,False,False,False
KBU2,2017_KBU2_05120363,False,False,False
KBU2,2017_KBU2_02230028,False,False,True
KBU2,2017_KBU2_04060354,False,False,True
KBU2,2017_KBU2_03080886,False,False,False
KBU2,2017_KBU2_07060575,False,False,True
KBU2,2017_KBU2_07060606,False,False,False
KBU2,2017_KBU2_03290392,False,False,False
KBU2,2017_KBU2_02190673,False,False,True
KBU2,2017_KBU2_02190604,False,False,True
KBU2,2017_KBU2_05120404,False,False,False
KBU2,2017_KBU2_03270258,False,False,True
KBU2,2017_KBU2_05110244,False,True,False
KBU2,2017_KBU2_05290307,False,False,False
KBU2,2017_KBU2_07050495,False,False,False
KBU2,2017_KBU2_05180052,False,True,False
KBU2,2017_KBU2_02270435,False,False,True
KBU2,2017_KBU2_07110219,False,False,True
KBU2,2017_KBU2_04170444,False,False,False
KBU2,2017_KBU2_03170076,False,False,True
KBU2,2017_KBU2_06140931,False,False,True
KBU2,2017_KBU2_03240831,False,True,False
KBU2,2017_KBU2_03070780,False,True,False
KBU2,2017_KBU2_02170460,False,False,False
KBU2,2017_KBU2_04180538,False,False,False
KBU2,2017_KBU2_05130534,False,False,True
KBU2,2017_KBU2_05210427,False,False,False
KBU2,2017_KBU2_07050476,False,False,False
KBU2,2017_KBU2_04280532,False,False,False
KBU2,2017_KBU2_03180212,False,False,False
KBU2,2017_KBU2_01310484,False,False,True
KBU2,2017_KBU2_04170405,False,False,False
KBU2,2017_KBU2_04240091,False,False,True
KBU2,2017_KBU2_05120414,False,False,False
KBU2,2017_KBU2_05050485,False,False,True
KBU2,2017_KBU2_06230964,False,True,False
KBU2,2017_KBU2_03260067,False,False,True
KBU2,2017_KBU2_07070738,False,True,False
KBU2,2017_KBU2_03310663,False,True,False
KBU2,2017_KBU2_06210688,False,False,False
KBU2,2017_KBU2_04170385,False,False,True
KBU2,2017_KBU2_06130908,False,False,True
KBU2,2017_KBU2_06230935,False,False,False
KBU2,2017_KBU2_03040348,False,True,True
KBU2,2017_KBU2_03030059,False,False,False
KBU2,2017_KBU2_02150292,False,False,True
KBU2,2017_KBU2_06200645,False,False,False
KBU2,2017_KBU2_02170423,False,False,True
KBU2,2017_KBU2_04160283,False,False,True
KBU2,2017_KBU2_06270708,False,False,True
KBU2,2017_KBU2_04190603,False,False,False
KBU2,2017_KBU2_05310511,False,False,False
KBU2,2017_KBU2_07130043,False,False,True
KBU2,2017_KBU2_07020226,False,False,True
KBU2,2017_KBU2_06300997,False,False,False
KBU2,2017_KBU2_05100076,False,True,False
KBU2,2017_KBU2_02150250,False,False,False
KBU2,2017_KBU2_05270061,False,False,False
KBU2,2017_KBU2_05140562,False,False,True
KBU2,2017_KBU2_02210850,False,False,False
KBU2,2017_KBU2_02250296,False,False,True
KBU2,2017_KBU2_02170459,False,False,False
KBU2,2017_KBU2_07050471,False,False,False
KBU2,2017_KBU2_04280560,False,False,False
KBU2,2017_KBU2_06290854,False,True,False
KBU2,2017_KBU2_05060557,False,False,False
KBU2,2017_KBU2_04210853,False,False,False
KBU2,2017_KBU2_05010033,False,False,False
KBU2,2017_KBU2_04220925,False,True,False
KBU2,2017_KBU2_02220921,False,False,True
KBU2,2017_KBU2_05160836,False,False,False
KBU2,2017_KBU2_07080885,False,False,False
KBU2,2017_KBU2_05180001,False,False,True
KBU2,2017_KBU2_05190201,False,False,False
KBU2,2017_KBU2_02020754,False,False,False
KBU2,2017_KBU2_02030044,False,True,False
KBU2,2017_KBU2_02090597,False,False,True
KBU2,2017_KBU2_05010018,False,False,False
KBU2,2017_KBU2_03130338,False,False,True
KBU2,2017_KBU2_06200588,False,False,False
KBU2,2017_KBU2_07120264,False,True,False
KBU2,2017_KBU2_02240182,False,False,False
KBU2,2017_KBU2_06110656,False,False,False
KBU2,2017_KBU2_05160797,False,False,False
KBU2,2017_KBU2_03260109,False,False,False
KBU2,2017_KBU2_03030220,False,True,True
KBU2,2017_KBU2_05160805,False,True,False
KBU2,2017_KBU2_03180206,False,False,False
KBU2,2017_KBU2_06100492,False,False,True
KBU2,2017_KBU2_03030224,False,True,True
KBU2,2017_KBU2_06010541,False,False,True
KBU2,2017_KBU2_03130382,False,True,False
KBU2,2017_KBU2_03110175,False,False,False
KBU2,2017_KBU2_05060631,False,False,False
KBU2,2017_KBU2_02030028,False,False,False
KBU2,2017_KBU2_03030999,False,False,False
KBU2,2017_KBU2_04300909,False,True,True
KBU2,2017_KBU2_03060700,False,False,True
KBU2,2017_KBU2_03270208,False,False,False
KBU2,2017_KBU2_05140577,False,False,False
KBU2,2017_KBU2_02220942,False,False,False
KBU2,2017_KBU2_03250014,False,False,False
KBU2,2017_KBU2_06130881,False,False,False
KBU2,2017_KBU2_02240211,False,False,True
KBU2,2017_KBU2_06010622,False,False,False
KBU2,2017_KBU2_04220970,False,False,True
KBU2,2017_KBU2_02150256,False,False,False
KBU2,2017_KBU2_01270080,False,True,True
KBU2,2017_KBU2_06020668,False,False,False
KBU2,2017_KBU2_04120925,False,False,False
KBU2,2017_KBU2_02090619,False,False,False
KBU2,2017_KBU2_04250250,False,False,False
KBU2,2017_KBU2_04160369,False,False,True
KBU2,2017_KBU2_03110224,False,False,True
KBU2,2017_KBU2_06090390,False,False,False
KBU2,2017_KBU2_07060607,False,False,False
KBU2,2017_KBU2_04300699,False,False,True
KBU2,2017_KBU2_07100057,False,False,False
KBU2,2017_KBU2_05150722,False,True,False
KBU2,2017_KBU2_06160185,False,False,False
KBU2,2017_KBU2_02030042,False,False,False
KBU2,2017_KBU2_07120271,False,False,False
KBU2,2017_KBU2_05090953,False,False,False
KBU2,2017_KBU2_04030052,False,False,True
KBU2,2017_KBU2_04090583,False,False,True
KBU2,2017_KBU2_06020665,False,False,False
KBU2,2017_KBU2_03240914,False,False,True
KBU2,2017_KBU2_04260339,False,False,False
KBU2,2017_KBU2_03290425,False,False,False
KBU2,2017_KBU2_06190556,False,False,True
KBU2,2017_KBU2_03240884,False,False,False
KBU2,2017_KBU2_06150054,False,False,False
KBU2,2017_KBU2_02200702,False,False,True
KBU2,2017_KBU2_03180162,False,False,True
KBU2,2017_KBU2_07030319,False,True,False
KBU2,2017_KBU2_04280539,False,False,False
KBU2,2017_KBU2_04040095,False,False,False
KBU2,2017_KBU2_06060060,False,False,True
KBU2,2017_KBU2_03040479,False,False,False
KBU2,2017_KBU2_05190142,False,False,True
KBU2,2017_KBU2_06150052,False,False,False
KBU2,2017_KBU2_02150297,False,False,True
KBU2,2017_KBU2_06030842,False,False,True
KBU2,2017_KBU2_05190218,False,False,False
KBU2,2017_KBU2_03150587,False,False,False
KBU2,2017_KBU2_06300946,False,False,False
KBU2,2017_KBU2_02130045,False,True,False
KBU2,2017_KBU2_03020954,False,False,True
KBU2,2017_KBU2_02120905,False,False,True
KBU2,2017_KBU2_05080790,False,False,False
KBU2,2017_KBU2_04010815,False,False,False
KBU2,2017_KBU2_05060521,False,False,False
KBU2,2017_KBU2_03240797,False,False,True
KBU2,2017_KBU2_04020870,False,False,True
KBU2,2017_KBU2_04100670,False,False,True
KBU2,2017_KBU2_05080854,False,False,True
KBU2,2017_KBU2_03210522,False,False,True
KBU2,2017_KBU2_05230584,False,False,True
KBU2,2017_KBU2_07160285,False,False,True
KBU2,2017_KBU2_02190661,False,False,False
KBU2,2017_KBU2_02020724,False,False,False
KBU2,2017_KBU2_02040118,False,False,True
KBU2,2017_KBU2_06270339,False,False,True
KBU2,2017_KBU2_03150593,False,False,False
KBU2,2017_KBU2_07090004,False,False,True
KBU2,2017_KBU2_06260283,False,False,False
KBU2,2017_KBU2_05210364,False,False,True
KBU2,2017_KBU2_04250197,False,False,True
KBU2,2017_KBU2_03050554,False,False,False
KBU2,2017_KBU2_06050023,False,False,False
KBU2,2017_KBU2_02140188,False,False,True
KBU2,2017_KBU2_06290860,False,False,False
KBU2,2017_KBU2_05080830,False,False,False
KBU2,2017_KBU2_05250806,False,False,False
KBU2,2017_KBU2_03060638,False,False,True
KBU2,2017_KBU2_06060099,False,False,False
KBU2,2017_KBU2_05090924,False,False,False
KBU2,2017_KBU2_05310454,False,False,False
KBU2,2017_KBU2_05040363,False,True,False
KBU2,2017_KBU2_04150200,False,False,True
KBU2,2017_KBU2_05200332,False,False,False
KBU2,2017_KBU2_05260906,False,False,True
KBU2,2017_KBU2_05170946,False,False,False
KBU2,2017_KBU2_02020916,False,False,True
KBU2,2017_KBU2_02150206,False,False,True
KBU2,2017_KBU2_03050588,False,False,False
KBU2,2017_KBU2_02020950,False,False,True
KBU2,2017_KBU2_02190628,False,False,False
KBU2,2017_KBU2_03290458,False,False,True
KBU2,2017_KBU2_05110275,False,True,False
KBU2,2017_KBU2_04130028,False,True,False
KBU2,2017_KBU2_05100011,False,True,False
KBU2,2017_KBU2_02150269,False,False,False
KBU2,2017_KBU2_03230750,False,False,True
KBU2,2017_KBU2_04190582,False,False,True
KBU2,2017_KBU2_05060602,False,True,False
KBU2,2017_KBU2_04010783,False,False,False
KBU2,2017_KBU2_04230997,False,False,True
KBU2,2017_KBU2_02100690,False,False,True
KBU2,2017_KBU2_01300464,False,False,True
KBU2,2017_KBU2_02220989,False,False,True
KBU2,2017_KBU2_07110151,False,True,False
KBU2,2017_KBU2_03040401,False,True,False
KBU2,2017_KBU2_02100752,False,True,True
KBU2,2017_KBU2_03200391,False,False,False
KBU2,2017_KBU2_01310533,False,False,False
KBU2,2017_KBU2_07140163,False,False,True
KBU2,2017_KBU2_03020865,False,False,True
KBU2,2017_KBU2_02270506,False,True,False
KBU2,2017_KBU2_06150078,False,False,False
KBU2,2017_KBU2_03100049,False,False,True
KBU2,2017_KBU2_04060335,False,False,False
KBU2,2017_KBU2_05030225,False,False,False
KBU2,2017_KBU2_06110677,False,False,False
KBU2,2017_KBU2_04120947,False,False,True
KBU2,2017_KBU2_02050250,False,False,False
KBU2,2017_KBU2_02220901,False,False,True
KBU2,2017_KBU2_04190584,False,False,True
KBU2,2017_KBU2_02250227,False,False,True
KBU2,2017_KBU2_06280805,False,False,True
KBU2,2017_KBU2_05180039,False,False,False
KBU2,2017_KBU2_07090914,False,False,True
KBU2,2017_KBU2_03230698,False,True,False
KBU2,2017_KBU2_02100728,False,False,False
KBU2,2017_KBU2_03130332,False,False,True
KBU2,2017_KBU2_06220847,False,False,False
KBU2,2017_KBU2_04020931,False,False,False
KBU2,2017_KBU2_06240039,False,False,True
KBU2,2017_KBU2_02020930,False,True,True
KBU2,2017_KBU2_05260911,False,False,True
KBU2,2017_KBU2_06230945,False,True,False
KBU2,2017_KBU2_05010989,False,True,True
KBU2,2017_KBU2_05160776,False,False,True
KBU2,2017_KBU2_02260321,False,False,True
KBU2,2017_KBU2_01280195,False,False,True
KBU2,2017_KBU2_03220580,False,False,False
KBU2,2017_KBU2_04290669,False,False,False
KBU2,2017_KBU2_07080841,False,False,False
KBU2,2017_KBU2_03110148,False,False,True
KBU2,2017_KBU2_02190633,False,False,False
KBU2,2017_KBU2_04120890,False,False,False
KBU2,2017_KBU2_07050446,False,False,True
KBU2,2017_KBU2_07150267,False,False,False
KBU2,2017_KBU2_07030271,False,False,False
KBU2,2017_KBU2_02180549,False,False,False
KBU2,2017_KBU2_05010986,False,True,True
KBU2,2017_KBU2_05170948,False,False,False
KBU2,2017_KBU2_07020219,False,False,True
KBU2,2017_KBU2_04050233,False,False,False
KBU2,2017_KBU2_04100712,False,False,False
KBU2,2017_KBU2_03040465,False,False,False
KBU2,2017_KBU2_04200699,False,False,False
KBU2,2017_KBU2_05140627,False,False,False
KBU2,2017_KBU2_03230738,False,True,False
KBU2,2017_KBU2_02250312,False,False,True
KBU2,2017_KBU2_03030025,False,True,False
KBU2,2017_KBU2_02120974,False,False,False
KBU2,2017_KBU2_05180122,False,False,True
KBU2,2017_KBU2_05020176,False,False,True
KBU2,2017_KBU2_04070387,False,False,False
KBU2,2017_KBU2_07060616,False,False,False
KBU2,2017_KBU2_07030293,False,False,False
KBU2,2017_KBU2_02100700,False,False,True
KBU2,2017_KBU2_02120987,False,False,True
KBU2,2017_KBU2_07150175,False,False,True
KBU2,2017_KBU2_05220503,False,False,False
KBU2,2017_KBU2_04140108,False,False,False
KBU2,2017_KBU2_03300532,False,False,False
KBU2,2017_KBU2_07160296,False,False,True
KBU2,2017_KBU2_05040387,False,False,True
KBU2,2017_KBU2_04070440,False,False,False
KBU2,2017_KBU2_04290620,False,False,False
KBU2,2017_KBU2_05170888,False,False,True
KBU2,2017_KBU2_04250262,False,False,False
KBU2,2017_KBU2_03160626,False,False,True
KBU2,2017_KBU2_02150226,False,True,True
KBU2,2017_KBU2_02170488,False,False,True
KBU2,2017_KBU2_02250257,False,False,False
KBU2,2017_KBU2_05020147,False,False,False
KBU2,2017_KBU2_05170897,False,False,True
KBU2,2017_KBU2_03090997,False,False,False
KBU2,2017_KBU2_02040179,False,False,True
KBU2,2017_KBU2_02280666,False,False,True
KBU2,2017_KBU2_05090893,False,False,False
KBU2,2017_KBU2_06240055,False,False,False
KBU2,2017_KBU2_04020899,False,False,False
KBU2,2017_KBU2_01270149,False,True,True
KBU2,2017_KBU2_07040431,False,False,False
KBU2,2017_KBU2_03210455,False,False,True
KBU2,2017_KBU2_05050433,False,False,False
KBU2,2017_KBU2_05120425,False,False,True
KBU2,2017_KBU2_03250038,False,False,True
KBU2,2017_KBU2_01280175,False,True,True
KBU2,2017_KBU2_02080567,False,False,True
KBU2,2017_KBU2_07090964,False,False,False
KBU2,2017_KBU2_03070760,False,False,False
KBU2,2017_KBU2_04020877,False,False,True
KBU2,2017_KBU2_01300423,False,False,False
KBU2,2017_KBU2_06010583,False,False,False
KBU2,2017_KBU2_02270612,False,True,True
KBU2,2017_KBU2_06230974,False,True,False
KBU2,2017_KBU2_02040122,False,False,True
KBU2,2017_KBU2_05210466,False,False,True
KBU2,2017_KBU2_03270178,False,False,True
KBU2,2017_KBU2_06100522,False,False,False
KBU2,2017_KBU2_07020221,False,False,True
KBU2,2017_KBU2_07010027,False,False,True
KBU2,2017_KBU2_04100746,False,False,True
KBU2,2017_KBU2_04170424,False,False,False
KBU2,2017_KBU2_05010069,False,False,True
KBU2,2017_KBU2_04080462,False,False,True
KBU2,2017_KBU2_02270557,False,True,True
KBU2,2017_KBU2_03260136,False,False,True
KBU2,2017_KBU2_03020955,False,False,True
KBU2,2017_KBU2_05050406,False,False,True
KBU2,2017_KBU2_05250804,False,False,True
KBU2,2017_KBU2_04160291,False,False,True
KBU2,2017_KBU2_05210378,False,False,True
KBU2,2017_KBU2_04210857,False,False,True
KBU2,2017_KBU2_01280181,False,False,True
KBU2,2017_KBU2_06110601,False,False,True
KBU2,2017_KBU2_05010022,False,False,False
KBU2,2017_KBU2_04270462,False,False,False
KBU2,2017_KBU2_04290660,False,False,False
KBU2,2017_KBU2_03170148,False,False,True
KBU2,2017_KBU2_07140133,False,False,False
KBU2,2017_KBU2_05020092,False,False,True
KBU2,2017_KBU2_02080542,False,False,False
KBU2,2017_KBU2_02270453,False,False,False
KBU2,2017_KBU2_04270440,False,True,False
KBU2,2017_KBU2_04290663,False,False,False
KBU2,2017_KBU2_01280273,False,False,True
KBU2,2017_KBU2_07120283,False,False,False
KBU2,2017_KBU2_03270231,False,False,False
KBU2,2017_KBU2_06100526,False,False,False
KBU2,2017_KBU2_06050987,False,False,False
KBU2,2017_KBU2_05100986,False,False,True
KBU2,2017_KBU2_04170427,False,False,False
KBU2,2017_KBU2_04220943,False,False,False
KBU2,2017_KBU2_01270001,False,True,False
KBU2,2017_KBU2_05080858,False,False,True
KBU2,2017_KBU2_04050198,False,False,False
KBU2,2017_KBU2_03260148,False,False,True
KBU2,2017_KBU2_03230679,False,False,False
KBU2,2017_KBU2_02090592,False,False,True
KBU2,2017_KBU2_04110779,False,False,True
