camera,ImagePath,badImage,motion,grayscale
PSU3,2017_PSU3_04010574,False,False,False
PSU3,2017_PSU3_05280237,False,False,True
PSU3,2017_PSU3_03250887,False,True,False
PSU3,2017_PSU3_02030346,False,False,True
PSU3,2017_PSU3_05060012,False,False,False
PSU3,2017_PSU3_04160036,False,False,False
PSU3,2017_PSU3_05180217,False,False,False
PSU3,2017_PSU3_03070388,False,False,True
PSU3,2017_PSU3_03200358,False,False,True
PSU3,2017_PSU3_06130827,False,False,False
PSU3,2017_PSU3_07070306,False,False,False
PSU3,2017_PSU3_02220102,False,False,True
PSU3,2017_PSU3_05280278,False,False,False
PSU3,2017_PSU3_03020955,False,False,True
PSU3,2017_PSU3_03040161,False,False,False
PSU3,2017_PSU3_02260517,False,False,False
PSU3,2017_PSU3_03190241,False,False,True
PSU3,2017_PSU3_06140947,False,False,False
PSU3,2017_PSU3_06280370,False,False,True
PSU3,2017_PSU3_05290400,False,False,True
PSU3,2017_PSU3_07160199,False,False,True
PSU3,2017_PSU3_07110635,False,False,True
PSU3,2017_PSU3_04120641,False,False,False
PSU3,2017_PSU3_06260171,False,False,True
PSU3,2017_PSU3_04230715,False,False,False
PSU3,2017_PSU3_02030336,False,False,True
PSU3,2017_PSU3_05160036,False,False,False
PSU3,2017_PSU3_05110549,False,False,True
PSU3,2017_PSU3_04070156,False,False,False
PSU3,2017_PSU3_02230271,False,False,True
PSU3,2017_PSU3_05050896,False,False,False
PSU3,2017_PSU3_05220618,False,False,True
PSU3,2017_PSU3_06210653,False,False,False
PSU3,2017_PSU3_07100590,False,False,False
PSU3,2017_PSU3_06300607,False,False,False
PSU3,2017_PSU3_03300337,False,False,True
PSU3,2017_PSU3_03220570,False,False,False
PSU3,2017_PSU3_02090906,False,False,True
PSU3,2017_PSU3_06170206,False,False,True
PSU3,2017_PSU3_03160275,False,False,True
PSU3,2017_PSU3_03150211,False,False,False
PSU3,2017_PSU3_04040908,False,False,True
PSU3,2017_PSU3_07020794,False,False,False
PSU3,2017_PSU3_04040844,False,False,True
PSU3,2017_PSU3_02160603,False,False,True
PSU3,2017_PSU3_07110700,False,False,False
PSU3,2017_PSU3_06180343,False,False,False
PSU3,2017_PSU3_02140327,False,False,True
PSU3,2017_PSU3_03110856,False,False,True
PSU3,2017_PSU3_02200925,False,False,True
PSU3,2017_PSU3_04210482,False,False,True
PSU3,2017_PSU3_05010526,False,False,False
PSU3,2017_PSU3_06050060,False,False,False
PSU3,2017_PSU3_05150959,False,False,True
PSU3,2017_PSU3_02140330,False,False,True
PSU3,2017_PSU3_02150456,False,False,False
PSU3,2017_PSU3_02050506,False,False,False
PSU3,2017_PSU3_07150033,False,False,False
PSU3,2017_PSU3_02220176,False,False,True
PSU3,2017_PSU3_05090286,False,False,False
PSU3,2017_PSU3_05300422,False,False,True
PSU3,2017_PSU3_02280735,False,False,False
PSU3,2017_PSU3_05100398,False,False,False
PSU3,2017_PSU3_06090488,False,False,False
PSU3,2017_PSU3_07120736,False,False,True
PSU3,2017_PSU3_04080235,False,False,True
PSU3,2017_PSU3_05300504,False,False,True
PSU3,2017_PSU3_05220703,False,False,True
PSU3,2017_PSU3_03250920,False,False,True
PSU3,2017_PSU3_06080366,False,False,False
PSU3,2017_PSU3_05050951,False,False,True
PSU3,2017_PSU3_05270189,False,False,False
PSU3,2017_PSU3_02240304,False,False,True
PSU3,2017_PSU3_07040945,False,False,True
PSU3,2017_PSU3_06040991,False,False,False
PSU3,2017_PSU3_03080545,False,False,False
PSU3,2017_PSU3_02060621,False,False,True
PSU3,2017_PSU3_03130033,False,False,False
PSU3,2017_PSU3_05190343,False,False,False
PSU3,2017_PSU3_05300490,False,False,False
PSU3,2017_PSU3_03250861,False,False,False
PSU3,2017_PSU3_04180235,False,False,False
PSU3,2017_PSU3_03030990,False,False,True
PSU3,2017_PSU3_04230759,False,False,True
PSU3,2017_PSU3_06140931,False,False,False
PSU3,2017_PSU3_02050481,False,False,False
PSU3,2017_PSU3_05140809,False,False,False
PSU3,2017_PSU3_03090639,False,False,False
PSU3,2017_PSU3_07080361,False,False,False
PSU3,2017_PSU3_07170233,False,False,False
PSU3,2017_PSU3_03030985,False,False,True
PSU3,2017_PSU3_05260124,False,False,True
PSU3,2017_PSU3_03300375,False,False,False
PSU3,2017_PSU3_02260515,False,False,False
PSU3,2017_PSU3_06120722,False,False,True
PSU3,2017_PSU3_03250902,False,False,False
PSU3,2017_PSU3_06160176,False,False,False
PSU3,2017_PSU3_03190259,False,False,True
PSU3,2017_PSU3_04050019,False,False,True
PSU3,2017_PSU3_05300451,False,False,False
PSU3,2017_PSU3_02180761,False,False,False
PSU3,2017_PSU3_04070212,False,False,True
PSU3,2017_PSU3_03280176,False,False,False
PSU3,2017_PSU3_07060222,False,False,True
PSU3,2017_PSU3_05140834,False,False,False
PSU3,2017_PSU3_04030796,False,False,False
PSU3,2017_PSU3_05250961,False,False,True
PSU3,2017_PSU3_02020185,False,False,False
PSU3,2017_PSU3_05070112,False,False,False
PSU3,2017_PSU3_05110536,False,False,False
PSU3,2017_PSU3_03150218,False,False,False
PSU3,2017_PSU3_05160054,False,False,False
PSU3,2017_PSU3_06010718,False,False,True
PSU3,2017_PSU3_05080156,False,False,True
PSU3,2017_PSU3_07160194,False,False,True
PSU3,2017_PSU3_06240891,False,False,True
PSU3,2017_PSU3_05060003,False,False,False
PSU3,2017_PSU3_06240942,False,False,False
PSU3,2017_PSU3_03150242,False,False,True
PSU3,2017_PSU3_06210658,False,False,False
PSU3,2017_PSU3_06180313,False,False,True
PSU3,2017_PSU3_03050265,False,False,True
PSU3,2017_PSU3_05070060,False,False,True
PSU3,2017_PSU3_05250934,False,False,True
PSU3,2017_PSU3_05130771,False,False,True
PSU3,2017_PSU3_05310522,False,False,True
PSU3,2017_PSU3_05190310,False,False,True
PSU3,2017_PSU3_05190321,False,False,True
PSU3,2017_PSU3_03310473,False,False,False
PSU3,2017_PSU3_03150203,False,False,False
PSU3,2017_PSU3_03140063,False,False,True
PSU3,2017_PSU3_04180182,False,False,True
PSU3,2017_PSU3_03190296,False,False,False
PSU3,2017_PSU3_02020184,False,False,False
PSU3,2017_PSU3_02050459,False,False,True
PSU3,2017_PSU3_02250449,False,False,False
PSU3,2017_PSU3_06170261,False,False,False
PSU3,2017_PSU3_04290289,False,False,False
PSU3,2017_PSU3_02210067,False,False,False
PSU3,2017_PSU3_05100413,False,False,False
PSU3,2017_PSU3_04180245,False,False,True
PSU3,2017_PSU3_02130289,False,False,False
PSU3,2017_PSU3_05180188,False,False,True
PSU3,2017_PSU3_04140846,False,False,False
PSU3,2017_PSU3_05290414,False,False,True
PSU3,2017_PSU3_04140885,False,False,True
PSU3,2017_PSU3_06290465,False,False,True
PSU3,2017_PSU3_02170681,False,False,True
PSU3,2017_PSU3_03200412,False,False,True
PSU3,2017_PSU3_03010871,False,False,True
PSU3,2017_PSU3_04070190,False,False,False
PSU3,2017_PSU3_02220154,False,False,False
PSU3,2017_PSU3_04040837,False,False,True
PSU3,2017_PSU3_03200365,False,False,False
PSU3,2017_PSU3_04180261,False,False,True
PSU3,2017_PSU3_03100764,False,False,True
PSU3,2017_PSU3_05100399,False,False,False
PSU3,2017_PSU3_07130872,False,False,False
PSU3,2017_PSU3_03100697,False,False,True
PSU3,2017_PSU3_06140924,False,False,False
PSU3,2017_PSU3_04260045,False,False,True
PSU3,2017_PSU3_06100579,False,False,False
PSU3,2017_PSU3_07020791,False,False,False
PSU3,2017_PSU3_03250869,False,False,False
PSU3,2017_PSU3_03220622,False,False,True
PSU3,2017_PSU3_04140857,False,False,False
PSU3,2017_PSU3_03290316,False,False,True
PSU3,2017_PSU3_02130256,False,False,False
PSU3,2017_PSU3_02090904,False,False,True
PSU3,2017_PSU3_03180143,False,False,True
PSU3,2017_PSU3_05020570,False,False,True
PSU3,2017_PSU3_07140942,False,False,False
PSU3,2017_PSU3_03240766,False,True,False
PSU3,2017_PSU3_04300346,False,False,True
PSU3,2017_PSU3_04270137,False,False,True
PSU3,2017_PSU3_06210602,False,False,True
PSU3,2017_PSU3_06180349,False,False,False
PSU3,2017_PSU3_05180290,False,False,True
PSU3,2017_PSU3_04180213,False,False,False
PSU3,2017_PSU3_05190357,False,False,False
PSU3,2017_PSU3_06050073,False,False,False
PSU3,2017_PSU3_04160989,False,False,True
PSU3,2017_PSU3_05220648,False,False,False
PSU3,2017_PSU3_02090923,False,False,True
PSU3,2017_PSU3_02220184,False,False,True
PSU3,2017_PSU3_03070410,False,False,True
PSU3,2017_PSU3_05200471,False,False,False
PSU3,2017_PSU3_03100678,False,False,True
PSU3,2017_PSU3_05310597,False,False,False
PSU3,2017_PSU3_02080796,False,False,False
PSU3,2017_PSU3_06170285,False,False,True
PSU3,2017_PSU3_03160003,False,False,False
PSU3,2017_PSU3_06240885,False,False,True
PSU3,2017_PSU3_02250405,False,False,True
PSU3,2017_PSU3_05240838,False,False,True
PSU3,2017_PSU3_03050219,False,False,True
PSU3,2017_PSU3_02220121,False,False,True
PSU3,2017_PSU3_05220649,False,False,False
PSU3,2017_PSU3_06240967,False,False,True
PSU3,2017_PSU3_03050273,False,False,True
PSU3,2017_PSU3_03030977,False,False,True
PSU3,2017_PSU3_05240918,False,False,True
PSU3,2017_PSU3_04250949,False,False,True
PSU3,2017_PSU3_03180228,False,False,True
PSU3,2017_PSU3_03080493,False,False,True
PSU3,2017_PSU3_06270210,False,False,False
PSU3,2017_PSU3_05080169,False,False,True
PSU3,2017_PSU3_03300372,False,False,False
PSU3,2017_PSU3_07090485,False,False,False
PSU3,2017_PSU3_02090887,False,False,False
PSU3,2017_PSU3_06200512,False,False,False
PSU3,2017_PSU3_02090931,False,False,True
PSU3,2017_PSU3_02280734,False,False,False
PSU3,2017_PSU3_07160120,False,False,True
PSU3,2017_PSU3_02160589,False,False,True
PSU3,2017_PSU3_04090387,False,False,False
PSU3,2017_PSU3_06150035,False,False,False
PSU3,2017_PSU3_03140134,False,False,True
PSU3,2017_PSU3_03240756,False,False,False
PSU3,2017_PSU3_03200419,False,False,True
PSU3,2017_PSU3_05220628,False,False,False
PSU3,2017_PSU3_04210498,False,False,False
PSU3,2017_PSU3_05250006,False,False,True
PSU3,2017_PSU3_05170101,False,False,False
PSU3,2017_PSU3_05120638,False,False,False
PSU3,2017_PSU3_05090257,False,False,True
PSU3,2017_PSU3_05050870,False,False,True
PSU3,2017_PSU3_06080365,False,False,False
PSU3,2017_PSU3_04250902,False,False,False
PSU3,2017_PSU3_06110674,False,False,False
PSU3,2017_PSU3_02060613,False,False,True
PSU3,2017_PSU3_04140871,False,False,True
PSU3,2017_PSU3_04180274,False,False,True
PSU3,2017_PSU3_02210045,False,False,False
PSU3,2017_PSU3_07020822,False,False,False
PSU3,2017_PSU3_03120952,False,False,True
PSU3,2017_PSU3_02080771,False,False,False
PSU3,2017_PSU3_02100951,False,False,True
PSU3,2017_PSU3_07140003,False,False,True
PSU3,2017_PSU3_05230754,False,False,False
PSU3,2017_PSU3_03110797,False,False,True
PSU3,2017_PSU3_05070072,False,False,True
PSU3,2017_PSU3_06090461,False,False,False
PSU3,2017_PSU3_04040880,False,False,False
PSU3,2017_PSU3_02100945,False,False,True
PSU3,2017_PSU3_03010872,False,False,True
PSU3,2017_PSU3_05160041,False,False,False
PSU3,2017_PSU3_05060986,False,False,False
PSU3,2017_PSU3_05060977,False,False,False
PSU3,2017_PSU3_04010567,False,False,False
PSU3,2017_PSU3_06190483,False,False,True
PSU3,2017_PSU3_04270073,False,False,True
PSU3,2017_PSU3_05260089,False,False,False
PSU3,2017_PSU3_06200506,False,False,True
PSU3,2017_PSU3_04090399,False,False,True
PSU3,2017_PSU3_03040139,False,False,False
PSU3,2017_PSU3_03300343,False,False,True
PSU3,2017_PSU3_05210605,False,False,True
PSU3,2017_PSU3_02130252,False,False,True
PSU3,2017_PSU3_06110689,False,False,False
PSU3,2017_PSU3_02120206,False,False,True
PSU3,2017_PSU3_06270321,False,False,False
PSU3,2017_PSU3_03200405,False,False,False
PSU3,2017_PSU3_06220770,False,False,False
PSU3,2017_PSU3_05250923,False,False,True
PSU3,2017_PSU3_05180196,False,False,True
PSU3,2017_PSU3_03030086,False,False,True
PSU3,2017_PSU3_06280416,False,False,False
PSU3,2017_PSU3_04200427,False,False,False
PSU3,2017_PSU3_04110531,False,False,False
PSU3,2017_PSU3_07030846,False,False,True
PSU3,2017_PSU3_04120685,False,False,True
PSU3,2017_PSU3_04250877,False,False,True
PSU3,2017_PSU3_04260009,False,False,False
PSU3,2017_PSU3_06130873,False,False,False
PSU3,2017_PSU3_06290541,False,False,True
PSU3,2017_PSU3_03140130,False,False,False
PSU3,2017_PSU3_05150883,False,False,True
PSU3,2017_PSU3_04180218,False,False,False
PSU3,2017_PSU3_03210445,False,False,True
PSU3,2017_PSU3_05180268,False,False,False
PSU3,2017_PSU3_03290311,False,False,True
PSU3,2017_PSU3_03160306,False,False,False
PSU3,2017_PSU3_04080232,False,False,True
PSU3,2017_PSU3_04070186,False,False,False
PSU3,2017_PSU3_06150024,False,False,False
PSU3,2017_PSU3_04260053,False,False,True
PSU3,2017_PSU3_04110551,False,False,False
PSU3,2017_PSU3_03030063,False,False,True
PSU3,2017_PSU3_07120795,False,False,False
PSU3,2017_PSU3_03240803,False,False,True
PSU3,2017_PSU3_03180179,False,False,False
PSU3,2017_PSU3_05160053,False,False,False
PSU3,2017_PSU3_02200979,False,False,True
PSU3,2017_PSU3_06270195,False,False,True
PSU3,2017_PSU3_07090437,False,False,True
PSU3,2017_PSU3_07030904,False,False,False
PSU3,2017_PSU3_02210027,False,False,True
PSU3,2017_PSU3_04010551,False,False,True
PSU3,2017_PSU3_05110502,False,False,False
PSU3,2017_PSU3_03130052,False,False,True
PSU3,2017_PSU3_05280293,False,False,False
PSU3,2017_PSU3_04060074,False,False,False
PSU3,2017_PSU3_05300444,False,False,False
PSU3,2017_PSU3_02150486,False,False,False
PSU3,2017_PSU3_06270350,False,False,True
PSU3,2017_PSU3_02220177,False,False,True
PSU3,2017_PSU3_03310431,False,False,True
PSU3,2017_PSU3_02200964,False,False,False
PSU3,2017_PSU3_06030880,False,False,False
PSU3,2017_PSU3_03210486,False,False,False
PSU3,2017_PSU3_05260037,False,False,True
PSU3,2017_PSU3_02210074,False,False,True
PSU3,2017_PSU3_07050070,False,False,False
PSU3,2017_PSU3_02230249,False,False,False
PSU3,2017_PSU3_06250041,False,False,False
PSU3,2017_PSU3_05290330,False,False,True
PSU3,2017_PSU3_03100687,False,False,True
PSU3,2017_PSU3_07090436,False,False,True
PSU3,2017_PSU3_07170240,False,False,False
PSU3,2017_PSU3_04120689,False,False,True
PSU3,2017_PSU3_02240302,False,False,True
PSU3,2017_PSU3_05030744,False,False,True
PSU3,2017_PSU3_06110652,False,False,False
PSU3,2017_PSU3_05080155,False,False,True
PSU3,2017_PSU3_05150881,False,False,True
PSU3,2017_PSU3_04230732,False,False,False
PSU3,2017_PSU3_05040786,False,False,False
PSU3,2017_PSU3_04080277,False,False,False
PSU3,2017_PSU3_06020739,False,False,False
PSU3,2017_PSU3_06290470,False,False,True
PSU3,2017_PSU3_07020765,False,False,True
PSU3,2017_PSU3_05100422,False,False,False
PSU3,2017_PSU3_02270635,False,True,False
PSU3,2017_PSU3_06090434,False,False,False
PSU3,2017_PSU3_02060578,False,False,False
PSU3,2017_PSU3_03010817,False,False,False
PSU3,2017_PSU3_03240813,False,False,True
PSU3,2017_PSU3_05020596,False,False,False
PSU3,2017_PSU3_06020778,False,False,False
PSU3,2017_PSU3_02220134,False,False,False
PSU3,2017_PSU3_02080743,False,False,True
PSU3,2017_PSU3_05180256,False,False,False
PSU3,2017_PSU3_05160071,False,False,True
PSU3,2017_PSU3_03190295,False,True,False
PSU3,2017_PSU3_02140387,False,False,False
PSU3,2017_PSU3_02280770,False,False,True
PSU3,2017_PSU3_04060079,False,False,False
PSU3,2017_PSU3_02270612,False,False,False
PSU3,2017_PSU3_04150910,False,False,True
PSU3,2017_PSU3_02020245,False,False,True
PSU3,2017_PSU3_05210527,False,False,False
PSU3,2017_PSU3_07050134,False,False,True
PSU3,2017_PSU3_06300573,False,False,True
PSU3,2017_PSU3_04110546,False,False,False
PSU3,2017_PSU3_05130692,False,False,True
PSU3,2017_PSU3_03190247,False,False,True
PSU3,2017_PSU3_03220539,False,False,True
PSU3,2017_PSU3_06270206,False,False,False
PSU3,2017_PSU3_05290415,False,False,True
PSU3,2017_PSU3_06230878,False,False,True
PSU3,2017_PSU3_06040930,False,False,True
PSU3,2017_PSU3_03310516,False,False,True
PSU3,2017_PSU3_05020571,False,False,True
PSU3,2017_PSU3_04100455,False,False,False
PSU3,2017_PSU3_03240796,False,False,False
PSU3,2017_PSU3_02020208,False,False,False
PSU3,2017_PSU3_03030018,False,False,False
PSU3,2017_PSU3_07120788,False,False,False
PSU3,2017_PSU3_05070079,False,False,False
PSU3,2017_PSU3_05050917,False,False,False
PSU3,2017_PSU3_06160190,False,False,True
PSU3,2017_PSU3_04070196,False,False,True
PSU3,2017_PSU3_02070668,False,False,True
PSU3,2017_PSU3_06080371,False,False,False
PSU3,2017_PSU3_03220535,False,False,True
PSU3,2017_PSU3_03010847,False,False,False
PSU3,2017_PSU3_04040911,False,False,True
PSU3,2017_PSU3_06260108,False,False,False
PSU3,2017_PSU3_06100593,False,False,True
PSU3,2017_PSU3_06300588,False,False,False
PSU3,2017_PSU3_03240818,False,False,True
PSU3,2017_PSU3_03280186,False,False,False
PSU3,2017_PSU3_03140096,False,False,False
PSU3,2017_PSU3_03040133,False,False,False
PSU3,2017_PSU3_02240352,False,False,False
PSU3,2017_PSU3_07020762,False,False,True
PSU3,2017_PSU3_07080357,False,False,False
PSU3,2017_PSU3_05180189,False,False,True
PSU3,2017_PSU3_06130848,False,False,False
PSU3,2017_PSU3_03060339,False,False,False
PSU3,2017_PSU3_03270121,False,False,True
PSU3,2017_PSU3_07100593,False,False,False
PSU3,2017_PSU3_05070115,False,False,False
PSU3,2017_PSU3_05110537,False,False,False
PSU3,2017_PSU3_06270343,False,False,False
PSU3,2017_PSU3_03060317,False,False,False
PSU3,2017_PSU3_04300442,False,False,False
PSU3,2017_PSU3_04150964,False,False,False
PSU3,2017_PSU3_05270186,False,False,False
PSU3,2017_PSU3_07120733,False,False,True
PSU3,2017_PSU3_07040001,False,False,False
PSU3,2017_PSU3_02060587,False,False,False
PSU3,2017_PSU3_03300393,False,False,False
PSU3,2017_PSU3_03280200,False,False,False
PSU3,2017_PSU3_06280389,False,False,True
PSU3,2017_PSU3_07020837,False,False,True
PSU3,2017_PSU3_05010547,False,False,True
PSU3,2017_PSU3_03200402,False,False,False
PSU3,2017_PSU3_03300366,False,False,False
PSU3,2017_PSU3_05220637,False,False,False
PSU3,2017_PSU3_03210454,False,False,True
PSU3,2017_PSU3_05070138,False,False,True
PSU3,2017_PSU3_04100414,False,False,True
PSU3,2017_PSU3_03280185,False,False,False
PSU3,2017_PSU3_05290372,False,False,False
PSU3,2017_PSU3_05250920,False,False,True
PSU3,2017_PSU3_03240743,False,False,True
PSU3,2017_PSU3_04020727,False,False,True
PSU3,2017_PSU3_04160992,False,False,True
PSU3,2017_PSU3_02210029,False,False,False
PSU3,2017_PSU3_06070243,False,False,False
PSU3,2017_PSU3_05260030,False,False,True
PSU3,2017_PSU3_04090360,False,False,False
PSU3,2017_PSU3_03060363,False,False,True
PSU3,2017_PSU3_04190280,False,False,True
PSU3,2017_PSU3_03220548,False,False,True
PSU3,2017_PSU3_03190246,False,False,True
PSU3,2017_PSU3_06200536,False,False,False
PSU3,2017_PSU3_05120620,False,False,False
PSU3,2017_PSU3_02010076,False,False,True
PSU3,2017_PSU3_04020716,False,False,True
PSU3,2017_PSU3_02190857,False,False,False
PSU3,2017_PSU3_06170296,False,False,True
PSU3,2017_PSU3_03310445,False,False,False
PSU3,2017_PSU3_04040839,False,False,True
PSU3,2017_PSU3_03310470,False,False,False
PSU3,2017_PSU3_04080264,False,False,False
PSU3,2017_PSU3_02040393,False,False,False
PSU3,2017_PSU3_05180227,False,False,False
PSU3,2017_PSU3_07040009,False,False,False
PSU3,2017_PSU3_06290536,False,False,False
PSU3,2017_PSU3_05240898,False,False,False
PSU3,2017_PSU3_05240863,False,False,False
PSU3,2017_PSU3_04030811,False,False,True
PSU3,2017_PSU3_02160569,False,False,False
PSU3,2017_PSU3_07120771,False,False,False
PSU3,2017_PSU3_06270326,False,False,False
PSU3,2017_PSU3_04170090,False,False,True
PSU3,2017_PSU3_04080217,False,False,True
PSU3,2017_PSU3_07060172,False,False,False
PSU3,2017_PSU3_05070085,False,False,False
PSU3,2017_PSU3_05010519,False,False,False
PSU3,2017_PSU3_02060564,False,False,True
PSU3,2017_PSU3_02150426,False,False,True
PSU3,2017_PSU3_06120766,False,False,False
PSU3,2017_PSU3_04030745,False,False,True
PSU3,2017_PSU3_06070298,False,False,True
PSU3,2017_PSU3_03200364,False,False,False
PSU3,2017_PSU3_07090519,False,False,True
PSU3,2017_PSU3_02070726,False,False,True
PSU3,2017_PSU3_04020673,False,False,False
PSU3,2017_PSU3_06100524,False,False,True
PSU3,2017_PSU3_07100563,False,False,False
PSU3,2017_PSU3_04180194,False,False,True
PSU3,2017_PSU3_07090483,False,False,False
PSU3,2017_PSU3_04100441,False,False,False
PSU3,2017_PSU3_04200407,False,False,False
PSU3,2017_PSU3_04160082,False,False,True
PSU3,2017_PSU3_04210535,False,False,False
PSU3,2017_PSU3_05230748,False,False,False
PSU3,2017_PSU3_04290274,False,False,False
PSU3,2017_PSU3_03210477,False,False,False
PSU3,2017_PSU3_02070672,False,False,False
PSU3,2017_PSU3_03040125,False,False,False
PSU3,2017_PSU3_06060186,False,False,False
PSU3,2017_PSU3_03070446,False,False,False
PSU3,2017_PSU3_05250941,False,False,True
PSU3,2017_PSU3_05020647,False,False,True
PSU3,2017_PSU3_05280270,False,False,False
PSU3,2017_PSU3_07170215,False,False,True
PSU3,2017_PSU3_03090587,False,False,True
PSU3,2017_PSU3_03150188,False,False,False
PSU3,2017_PSU3_02260549,False,False,False
PSU3,2017_PSU3_07150099,False,False,True
PSU3,2017_PSU3_06210650,False,False,False
PSU3,2017_PSU3_06220766,False,False,False
PSU3,2017_PSU3_04250936,False,False,True
PSU3,2017_PSU3_04080249,False,False,False
PSU3,2017_PSU3_04290322,False,False,False
PSU3,2017_PSU3_06240902,False,False,True
PSU3,2017_PSU3_05050907,False,True,False
PSU3,2017_PSU3_06170232,False,False,False
PSU3,2017_PSU3_06180363,False,False,False
PSU3,2017_PSU3_04190329,False,False,False
PSU3,2017_PSU3_07140941,False,False,False
PSU3,2017_PSU3_06040999,False,False,True
PSU3,2017_PSU3_07110690,False,False,False
PSU3,2017_PSU3_07080348,False,False,True
PSU3,2017_PSU3_07080399,False,False,False
PSU3,2017_PSU3_02140326,False,False,True
PSU3,2017_PSU3_03120913,False,False,False
PSU3,2017_PSU3_03270106,False,False,True
PSU3,2017_PSU3_04290261,False,False,True
PSU3,2017_PSU3_05030707,False,False,False
PSU3,2017_PSU3_05290407,False,False,True
